#miRNA	read_count	precursor	total	000	001	002	003	004	005	000(norm)	001(norm)	002(norm)	003(norm)	004(norm)	005(norm)
mmu-miR-466f-5p	0.00	mmu-mir-466f-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466f-3p	8.00	mmu-mir-466f-1	8.00	2.00	4.00	1.00	0	1.00	0	0.28	0.67	0.20	0	0.17	0
mmu-miR-466f	0.00	mmu-mir-466f-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-669m-5p	0.00	mmu-mir-466f-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-5p	0.00	mmu-mir-466f-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466f-5p	0.00	mmu-mir-466f-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466f-3p	30.00	mmu-mir-466f-2	30.00	7.00	6.00	4.00	4.00	6.00	3.00	0.98	1.00	0.82	0.77	1.02	0.41
mmu-miR-466f	0.00	mmu-mir-466f-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-669m-5p	0.00	mmu-mir-466f-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-5p	0.00	mmu-mir-466f-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466f-5p	0.00	mmu-mir-466f-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466f-3p	6.00	mmu-mir-466f-3	6.00	1.00	1.00	1.00	1.00	0	2.00	0.14	0.17	0.20	0.19	0	0.27
mmu-miR-466f	0.00	mmu-mir-466f-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-669m-5p	0.00	mmu-mir-466f-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-5p	0.00	mmu-mir-466f-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466f-5p	0.00	mmu-mir-466f-4	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466f	0.00	mmu-mir-466f-4	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466g	18.00	mmu-mir-466g	18.00	3.00	8.00	1.00	5.00	0	1.00	0.42	1.33	0.20	0.96	0	0.14
mmu-miR-466h-5p	14.00	mmu-mir-466h	14.00	5.00	3.00	0	4.00	2.00	0	0.70	0.50	0	0.77	0.34	0
mmu-miR-466h-3p	5.00	mmu-mir-466h	5.00	2.00	0	0	2.00	1.00	0	0.28	0	0	0.38	0.17	0
mmu-miR-466i-5p	46.00	mmu-mir-466i	46.00	9.00	8.00	5.00	8.00	8.00	8.00	1.27	1.33	1.02	1.54	1.36	1.09
mmu-miR-466i-5p	51.00	mmu-mir-466i	51.00	9.00	8.00	5.00	10.00	9.00	10.00	1.27	1.33	1.02	1.92	1.53	1.36
mmu-miR-466i-3p	7.00	mmu-mir-466i	7.00	2.00	1.00	1.00	0	3.00	0	0.28	0.17	0.20	0	0.51	0
mmu-miR-466j	0.00	mmu-mir-466j	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466i-5p	47.00	mmu-mir-466k	47.00	10.00	8.00	4.00	8.00	9.00	8.00	1.41	1.33	0.82	1.54	1.53	1.09
mmu-miR-466i-5p	53.00	mmu-mir-466k	53.00	10.00	8.00	5.00	10.00	10.00	10.00	1.41	1.33	1.02	1.92	1.70	1.36
mmu-miR-466k	0.00	mmu-mir-466k	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466l-5p	0.00	mmu-mir-466l	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466l-3p	0.00	mmu-mir-466l	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-669m-5p	0.00	mmu-mir-466m	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-5p	0.00	mmu-mir-466m	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-3p	2.00	mmu-mir-466m	2.00	1.00	0	0	1.00	0	0	0.14	0	0	0.19	0	0
mmu-miR-466d-5p	1.00	mmu-mir-466n	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-466n-5p	1.00	mmu-mir-466n	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-466n-3p	0.00	mmu-mir-466n	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466b-5p	0.00	mmu-mir-466o	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466o-5p	0.00	mmu-mir-466o	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466o-3p	0.00	mmu-mir-466o	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466a-3p	24.00	mmu-mir-466p	24.00	9.00	1.00	1.00	6.00	3.00	4.00	1.27	0.17	0.20	1.15	0.51	0.55
mmu-miR-466b-3p	24.00	mmu-mir-466p	24.00	9.00	1.00	1.00	6.00	3.00	4.00	1.27	0.17	0.20	1.15	0.51	0.55
mmu-miR-466c-3p	24.00	mmu-mir-466p	24.00	9.00	1.00	1.00	6.00	3.00	4.00	1.27	0.17	0.20	1.15	0.51	0.55
mmu-miR-466e-3p	24.00	mmu-mir-466p	24.00	9.00	1.00	1.00	6.00	3.00	4.00	1.27	0.17	0.20	1.15	0.51	0.55
mmu-miR-466p-5p	0.00	mmu-mir-466p	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466p-3p	24.00	mmu-mir-466p	24.00	9.00	1.00	1.00	6.00	3.00	4.00	1.27	0.17	0.20	1.15	0.51	0.55
mmu-miR-466i-5p	46.00	mmu-mir-466q	46.00	9.00	8.00	5.00	8.00	8.00	8.00	1.27	1.33	1.02	1.54	1.36	1.09
mmu-miR-466i-5p	68.00	mmu-mir-466q	68.00	12.00	12.00	8.00	13.00	12.00	11.00	1.69	2.00	1.63	2.49	2.04	1.50
mmu-miR-466i-5p	86.00	mmu-mir-466q	86.00	14.00	15.00	12.00	17.00	15.00	13.00	1.97	2.50	2.45	3.26	2.55	1.77
mmu-miR-466i-5p	75.00	mmu-mir-466q	75.00	12.00	13.00	11.00	15.00	13.00	11.00	1.69	2.17	2.24	2.88	2.21	1.50
mmu-miR-466q	0.00	mmu-mir-466q	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-467a-5p	312.00	mmu-mir-467a-1	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-1	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-1	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-1	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-10	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-10	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-10	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-10	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-2	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-2	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-2	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-2	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-3	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-3	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-3	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-3	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-4	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-4	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-4	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-4	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-5	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-5	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-5	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-5	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-6	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-6	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-6	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-6	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-7	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-7	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-7	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-7	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-8	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-8	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-8	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-8	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467a-9	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467a-3p	31.00	mmu-mir-467a-9	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467b-5p	312.00	mmu-mir-467a-9	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467d-3p	31.00	mmu-mir-467a-9	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467a-5p	312.00	mmu-mir-467b	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467b-5p	312.00	mmu-mir-467b	312.00	67.00	50.00	43.00	48.00	51.00	53.00	9.42	8.34	8.76	9.21	8.66	7.23
mmu-miR-467b-3p	2.00	mmu-mir-467b	2.00	0	1.00	0	1.00	0	0	0	0.17	0	0.19	0	0
mmu-miR-467c-5p	76.00	mmu-mir-467c	76.00	12.00	10.00	12.00	16.00	16.00	10.00	1.69	1.67	2.45	3.07	2.72	1.36
mmu-miR-467c-3p	2.00	mmu-mir-467c	2.00	1.00	0	0	1.00	0	0	0.14	0	0	0.19	0	0
mmu-miR-467a-3p	31.00	mmu-mir-467d	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467d-5p	9.00	mmu-mir-467d	9.00	2.00	1.00	1.00	3.00	0	2.00	0.28	0.17	0.20	0.58	0	0.27
mmu-miR-467d-3p	31.00	mmu-mir-467d	31.00	10.00	7.00	1.00	4.00	4.00	5.00	1.41	1.17	0.20	0.77	0.68	0.68
mmu-miR-467e-5p	57.00	mmu-mir-467e	57.00	16.00	6.00	8.00	10.00	1.00	16.00	2.25	1.00	1.63	1.92	0.17	2.18
mmu-miR-467e-3p	5.00	mmu-mir-467e	5.00	2.00	0	0	1.00	1.00	1.00	0.28	0	0	0.19	0.17	0.14
mmu-miR-467f	1.00	mmu-mir-467f	1.00	0	0	0	0	1.00	0	0	0	0	0	0.17	0
mmu-miR-467g	1.00	mmu-mir-467g	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-467h	0.00	mmu-mir-467h	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-468-5p	0.00	mmu-mir-468	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-468-3p	1.00	mmu-mir-468	1.00	1.00	0	0	0	0	0	0.14	0	0	0	0	0
mmu-miR-470-5p	14.00	mmu-mir-470	14.00	2.00	6.00	1.00	3.00	1.00	1.00	0.28	1.00	0.20	0.58	0.17	0.14
mmu-miR-470-3p	0.00	mmu-mir-470	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-471-5p	4.00	mmu-mir-471	4.00	0	1.00	3.00	0	0	0	0	0.17	0.61	0	0	0
mmu-miR-471-3p	3.00	mmu-mir-471	3.00	0	0	1.00	0	0	2.00	0	0	0.20	0	0	0.27
mmu-miR-483-5p	13.00	mmu-mir-483	13.00	1.00	2.00	0	3.00	4.00	3.00	0.14	0.33	0	0.58	0.68	0.41
mmu-miR-483-3p	30.00	mmu-mir-483	30.00	3.00	2.00	2.00	5.00	7.00	11.00	0.42	0.33	0.41	0.96	1.19	1.50
mmu-miR-484	12754.00	mmu-mir-484	12754.00	2469.00	2033.00	2121.00	2277.00	1720.00	2134.00	347.27	339.00	432.23	436.92	291.93	291.09
mmu-miR-485-5p	35.00	mmu-mir-485	35.00	4.00	4.00	6.00	6.00	5.00	10.00	0.56	0.67	1.22	1.15	0.85	1.36
mmu-miR-485-3p	91.00	mmu-mir-485	91.00	8.00	19.00	16.00	12.00	10.00	26.00	1.13	3.17	3.26	2.30	1.70	3.55
mmu-miR-486a-5p	914.00	mmu-mir-486a	914.00	207.00	228.00	101.00	135.00	81.00	162.00	29.12	38.02	20.58	25.90	13.75	22.10
mmu-miR-486a-3p	17.00	mmu-mir-486a	17.00	2.00	2.00	3.00	3.00	3.00	4.00	0.28	0.33	0.61	0.58	0.51	0.55
mmu-miR-486b-5p	914.00	mmu-mir-486a	914.00	207.00	228.00	101.00	135.00	81.00	162.00	29.12	38.02	20.58	25.90	13.75	22.10
mmu-miR-486b-3p	17.00	mmu-mir-486a	17.00	2.00	2.00	3.00	3.00	3.00	4.00	0.28	0.33	0.61	0.58	0.51	0.55
mmu-miR-486a-5p	936.00	mmu-mir-486b	936.00	211.00	234.00	105.00	135.00	83.00	168.00	29.68	39.02	21.40	25.90	14.09	22.92
mmu-miR-486b-5p	936.00	mmu-mir-486b	936.00	211.00	234.00	105.00	135.00	83.00	168.00	29.68	39.02	21.40	25.90	14.09	22.92
mmu-miR-486b-3p	3.00	mmu-mir-486b	3.00	0	0	1.00	0	1.00	1.00	0	0	0.20	0	0.17	0.14
mmu-miR-487b-5p	0.00	mmu-mir-487b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-487b-3p	19.00	mmu-mir-487b	19.00	6.00	2.00	4.00	3.00	3.00	1.00	0.84	0.33	0.82	0.58	0.51	0.14
mmu-miR-488-5p	0.00	mmu-mir-488	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-488-3p	9.00	mmu-mir-488	9.00	3.00	1.00	1.00	2.00	2.00	0	0.42	0.17	0.20	0.38	0.34	0
mmu-miR-489-5p	0.00	mmu-mir-489	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-489-3p	0.00	mmu-mir-489	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-490-5p	1.00	mmu-mir-490	1.00	1.00	0	0	0	0	0	0.14	0	0	0	0	0
mmu-miR-490-3p	1.00	mmu-mir-490	1.00	0	0	0	1.00	0	0	0	0	0	0.19	0	0
mmu-miR-491-5p	38.00	mmu-mir-491	38.00	4.00	10.00	3.00	2.00	15.00	4.00	0.56	1.67	0.61	0.38	2.55	0.55
mmu-miR-491-3p	6.00	mmu-mir-491	6.00	2.00	0	1.00	0	2.00	1.00	0.28	0	0.20	0	0.34	0.14
mmu-miR-493-5p	34.00	mmu-mir-493	34.00	9.00	2.00	0	6.00	8.00	9.00	1.27	0.33	0	1.15	1.36	1.23
mmu-miR-493-3p	3.00	mmu-mir-493	3.00	0	1.00	1.00	0	0	1.00	0	0.17	0.20	0	0	0.14
mmu-miR-494-5p	0.00	mmu-mir-494	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-494-3p	43.00	mmu-mir-494	43.00	7.00	12.00	7.00	12.00	2.00	3.00	0.98	2.00	1.43	2.30	0.34	0.41
mmu-miR-495-5p	0.00	mmu-mir-495	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-495-3p	58.00	mmu-mir-495	58.00	7.00	11.00	12.00	14.00	9.00	5.00	0.98	1.83	2.45	2.69	1.53	0.68
mmu-miR-496a-5p	0.00	mmu-mir-496a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-496a-3p	22.00	mmu-mir-496a	22.00	5.00	6.00	0	2.00	4.00	5.00	0.70	1.00	0	0.38	0.68	0.68
mmu-miR-496b	0.00	mmu-mir-496b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-497a-5p	474.00	mmu-mir-497a	474.00	105.00	57.00	88.00	61.00	82.00	81.00	14.77	9.50	17.93	11.70	13.92	11.05
mmu-miR-497a-3p	0.00	mmu-mir-497a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-497b	16.00	mmu-mir-497b	16.00	2.00	7.00	2.00	1.00	2.00	2.00	0.28	1.17	0.41	0.19	0.34	0.27
mmu-miR-499-5p	139.00	mmu-mir-499	139.00	15.00	13.00	58.00	7.00	18.00	28.00	2.11	2.17	11.82	1.34	3.06	3.82
mmu-miR-499-3p	0.00	mmu-mir-499	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-500-5p	8.00	mmu-mir-500	8.00	3.00	0	1.00	1.00	1.00	2.00	0.42	0	0.20	0.19	0.17	0.27
mmu-miR-500-3p	67.00	mmu-mir-500	67.00	14.00	14.00	17.00	10.00	3.00	9.00	1.97	2.33	3.46	1.92	0.51	1.23
mmu-miR-501-5p	19.00	mmu-mir-501	19.00	2.00	2.00	5.00	7.00	1.00	2.00	0.28	0.33	1.02	1.34	0.17	0.27
mmu-miR-501-3p	1307.00	mmu-mir-501	1307.00	235.00	180.00	211.00	254.00	152.00	275.00	33.05	30.01	43.00	48.74	25.80	37.51
mmu-miR-503-5p	2478.00	mmu-mir-503	2478.00	533.00	479.00	472.00	378.00	339.00	277.00	74.97	79.87	96.19	72.53	57.54	37.78
mmu-miR-503-3p	727.00	mmu-mir-503	727.00	133.00	143.00	126.00	112.00	107.00	106.00	18.71	23.84	25.68	21.49	18.16	14.46
mmu-miR-504-5p	12.00	mmu-mir-504	12.00	4.00	0	1.00	2.00	1.00	4.00	0.56	0	0.20	0.38	0.17	0.55
mmu-miR-504-3p	0.00	mmu-mir-504	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5046	0.00	mmu-mir-5046	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-505-5p	3.00	mmu-mir-505	3.00	0	2.00	0	0	0	1.00	0	0.33	0	0	0	0.14
mmu-miR-505-3p	20.00	mmu-mir-505	20.00	7.00	1.00	6.00	1.00	4.00	1.00	0.98	0.17	1.22	0.19	0.68	0.14
mmu-miR-509-5p	0.00	mmu-mir-509	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-509-3p	0.00	mmu-mir-509	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5098	0.00	mmu-mir-5098	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5099	29087.00	mmu-mir-5099	29087.00	3780.00	3696.00	3415.00	4963.00	4514.00	8719.00	531.67	616.30	695.93	952.31	766.15	1189.32
mmu-miR-5100	75.00	mmu-mir-5100	75.00	8.00	8.00	29.00	11.00	10.00	9.00	1.13	1.33	5.91	2.11	1.70	1.23
mmu-miR-5101	21.00	mmu-mir-5101	21.00	1.00	7.00	6.00	4.00	2.00	1.00	0.14	1.17	1.22	0.77	0.34	0.14
mmu-miR-5103	3.00	mmu-mir-5103	3.00	2.00	0	0	1.00	0	0	0.28	0	0	0.19	0	0
mmu-miR-5104	0.00	mmu-mir-5104	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5104b-5p	0.00	mmu-mir-5104b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5106	1.00	mmu-mir-5106	1.00	0	1.00	0	0	0	0	0	0.17	0	0	0	0
mmu-miR-5107-5p	2.00	mmu-mir-5107	2.00	0	0	1.00	0	1.00	0	0	0	0.20	0	0.17	0
mmu-miR-5107-3p	13.00	mmu-mir-5107	13.00	2.00	2.00	2.00	1.00	3.00	3.00	0.28	0.33	0.41	0.19	0.51	0.41
mmu-miR-5108	1.00	mmu-mir-5108	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-511-5p	20.00	mmu-mir-511	20.00	5.00	2.00	1.00	0	4.00	8.00	0.70	0.33	0.20	0	0.68	1.09
mmu-miR-511-3p	23.00	mmu-mir-511	23.00	6.00	4.00	3.00	2.00	2.00	6.00	0.84	0.67	0.61	0.38	0.34	0.82
mmu-miR-5110	1.00	mmu-mir-5110	1.00	0	0	0	0	0	1.00	0	0	0	0	0	0.14
mmu-miR-5112	1.00	mmu-mir-5112	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-5113	47.00	mmu-mir-5113	47.00	6.00	5.00	11.00	9.00	12.00	4.00	0.84	0.83	2.24	1.73	2.04	0.55
mmu-miR-5114	730.00	mmu-mir-5114	730.00	153.00	154.00	122.00	116.00	92.00	93.00	21.52	25.68	24.86	22.26	15.61	12.69
mmu-miR-5116	11.00	mmu-mir-5116	11.00	3.00	0	2.00	1.00	3.00	2.00	0.42	0	0.41	0.19	0.51	0.27
mmu-miR-5118	0.00	mmu-mir-5118	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5119	15.00	mmu-mir-5119	15.00	2.00	5.00	2.00	2.00	3.00	1.00	0.28	0.83	0.41	0.38	0.51	0.14
mmu-miR-5120	0.00	mmu-mir-5120	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5121	133.00	mmu-mir-5121	133.00	20.00	11.00	38.00	20.00	16.00	28.00	2.81	1.83	7.74	3.84	2.72	3.82
mmu-miR-5122	31.00	mmu-mir-5122	31.00	2.00	3.00	4.00	6.00	7.00	9.00	0.28	0.50	0.82	1.15	1.19	1.23
mmu-miR-5123	8.00	mmu-mir-5123	8.00	0	1.00	1.00	3.00	3.00	0	0	0.17	0.20	0.58	0.51	0
mmu-miR-5123	8.00	mmu-mir-5123	8.00	0	1.00	1.00	3.00	3.00	0	0	0.17	0.20	0.58	0.51	0
mmu-miR-5124a	6.00	mmu-mir-5124a	6.00	0	0	2.00	1.00	2.00	1.00	0	0	0.41	0.19	0.34	0.14
mmu-miR-5124b	0.00	mmu-mir-5124b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5125	6.00	mmu-mir-5125	6.00	0	1.00	0	2.00	1.00	2.00	0	0.17	0	0.38	0.17	0.27
mmu-miR-5126	44.00	mmu-mir-5126	44.00	9.00	4.00	10.00	10.00	4.00	7.00	1.27	0.67	2.04	1.92	0.68	0.95
mmu-miR-5127	0.00	mmu-mir-5127	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5128	141.00	mmu-mir-5128	141.00	21.00	20.00	23.00	33.00	13.00	31.00	2.95	3.33	4.69	6.33	2.21	4.23
mmu-miR-5129-5p	2.00	mmu-mir-5129	2.00	0	0	0	0	1.00	1.00	0	0	0	0	0.17	0.14
mmu-miR-5129-3p	8.00	mmu-mir-5129	8.00	1.00	1.00	0	1.00	1.00	4.00	0.14	0.17	0	0.19	0.17	0.55
mmu-miR-5130	1.00	mmu-mir-5130	1.00	0	0	0	1.00	0	0	0	0	0	0.19	0	0
mmu-miR-5131	0.00	mmu-mir-5131	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5132-5p	19.00	mmu-mir-5132	19.00	0	4.00	1.00	6.00	3.00	5.00	0	0.67	0.20	1.15	0.51	0.68
mmu-miR-5132-3p	2.00	mmu-mir-5132	2.00	0	1.00	1.00	0	0	0	0	0.17	0.20	0	0	0
mmu-miR-5133	0.00	mmu-mir-5133	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5134-5p	0.00	mmu-mir-5134	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-5134-3p	6.00	mmu-mir-5134	6.00	2.00	0	3.00	0	1.00	0	0.28	0	0.61	0	0.17	0
mmu-miR-5135	1.00	mmu-mir-5135	1.00	0	0	0	1.00	0	0	0	0	0	0.19	0	0
mmu-miR-5136	1.00	mmu-mir-5136	1.00	0	1.00	0	0	0	0	0	0.17	0	0	0	0
mmu-miR-532-5p	8658.00	mmu-mir-532	8658.00	1801.00	1541.00	1363.00	1417.00	1130.00	1406.00	253.32	256.96	277.76	271.90	191.79	191.79
mmu-miR-532-3p	371.00	mmu-mir-532	371.00	65.00	51.00	58.00	63.00	57.00	77.00	9.14	8.50	11.82	12.09	9.67	10.50
