## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/diabetes_mellitus/outputs/picard/SRR15202006_sorted.bam] OUTPUT=/home/chan/diabetes_mellitus/outputs/picard/SRR15202006_deduped.bam METRICS_FILE=/home/chan/diabetes_mellitus/outputs/picard/SRR15202006_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/diabetes_mellitus/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Nov 20 19:48:25 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	55101	23558610	5513717	0	42787	8792429	0	0.373686	23089495

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
84.0	1.563674	77	77
85.0	1.563674	80	80
86.0	1.563674	64	64
87.0	1.563674	66	66
88.0	1.563674	76	76
89.0	1.563674	59	59
90.0	1.563674	68	68
91.0	1.563674	68	68
92.0	1.563674	62	62
93.0	1.563674	69	69
94.0	1.563674	53	53
95.0	1.563674	58	58
96.0	1.563674	64	64
97.0	1.563674	42	42
98.0	1.563674	45	45
99.0	1.563674	51	51
100.0	1.563674	48	48
101.0	0	42	42
102.0	0	45	45
103.0	0	55	55
104.0	0	45	45
105.0	0	43	43
106.0	0	39	39
107.0	0	39	39
108.0	0	31	31
109.0	0	39	39
110.0	0	34	34
111.0	0	29	29
112.0	0	40	40
113.0	0	30	30
114.0	0	30	30
115.0	0	31	31
116.0	0	39	39
117.0	0	35	35
118.0	0	26	26
119.0	0	36	36
120.0	0	28	28
121.0	0	39	39
122.0	0	32	32
123.0	0	26	26
124.0	0	17	17
125.0	0	21	21
126.0	0	19	19
127.0	0	24	24
128.0	0	14	14
129.0	0	23	23
130.0	0	23	23
131.0	0	22	22
132.0	0	20	20
133.0	0	22	22
134.0	0	23	23
135.0	0	29	29
136.0	0	24	24
137.0	0	18	18
138.0	0	20	20
139.0	0	22	22
140.0	0	15	15
141.0	0	16	16
142.0	0	14	14
143.0	0	14	14
144.0	0	13	13
145.0	0	15	15
146.0	0	16	16
147.0	0	13	13
148.0	0	12	12
149.0	0	13	13
150.0	0	14	14
151.0	0	14	14
152.0	0	14	14
153.0	0	14	14
154.0	0	9	9
155.0	0	19	19
156.0	0	14	14
157.0	0	14	14
158.0	0	14	14
159.0	0	11	11
160.0	0	11	11
161.0	0	12	12
162.0	0	14	14
163.0	0	13	13
164.0	0	15	15
165.0	0	6	6
166.0	0	10	10
167.0	0	15	15
168.0	0	4	4
169.0	0	17	17
170.0	0	8	8
171.0	0	7	7
172.0	0	10	10
173.0	0	17	17
174.0	0	13	13
175.0	0	8	8
176.0	0	6	6
177.0	0	7	7
178.0	0	8	8
179.0	0	14	14
180.0	0	11	11
181.0	0	3	3
182.0	0	7	7
183.0	0	5	5
184.0	0	12	12
185.0	0	10	10
186.0	0	9	9
187.0	0	6	6
188.0	0	5	5
189.0	0	2	2
190.0	0	7	7
191.0	0	5	5
192.0	0	8	8
193.0	0	3	3
194.0	0	3	3
195.0	0	2	2
196.0	0	5	5
197.0	0	11	11
198.0	0	8	8
199.0	0	8	8
200.0	0	1	1
201.0	0	6	6
202.0	0	3	3
203.0	0	3	3
204.0	0	5	5
205.0	0	3	3
206.0	0	7	7
207.0	0	7	7
208.0	0	6	6
209.0	0	4	4
210.0	0	6	6
211.0	0	6	6
212.0	0	6	6
213.0	0	1	1
214.0	0	5	5
215.0	0	5	5
216.0	0	7	7
217.0	0	8	8
218.0	0	3	3
219.0	0	4	4
220.0	0	8	8
221.0	0	4	4
222.0	0	6	6
223.0	0	5	5
224.0	0	6	6
225.0	0	3	3
226.0	0	3	3
227.0	0	4	4
228.0	0	3	3
229.0	0	4	4
230.0	0	3	3
231.0	0	3	3
232.0	0	4	4
233.0	0	5	5
234.0	0	2	2
235.0	0	2	2
236.0	0	3	3
237.0	0	3	3
238.0	0	7	7
239.0	0	1	1
240.0	0	4	4
241.0	0	2	2
242.0	0	4	4
243.0	0	4	4
244.0	0	1	1
245.0	0	2	2
246.0	0	2	2
247.0	0	6	6
248.0	0	1	1
249.0	0	5	5
250.0	0	5	5
251.0	0	4	4
252.0	0	3	3
253.0	0	2	2
256.0	0	4	4
257.0	0	8	8
258.0	0	2	2
260.0	0	1	1
261.0	0	2	2
262.0	0	4	4
264.0	0	4	4
265.0	0	1	1
266.0	0	1	1
267.0	0	2	2
268.0	0	5	5
269.0	0	4	4
270.0	0	2	2
271.0	0	1	1
272.0	0	1	1
273.0	0	3	3
274.0	0	3	3
275.0	0	1	1
276.0	0	4	4
277.0	0	1	1
278.0	0	3	3
279.0	0	1	1
280.0	0	5	5
282.0	0	2	2
283.0	0	2	2
284.0	0	2	2
285.0	0	1	1
286.0	0	4	4
287.0	0	1	1
288.0	0	1	1
289.0	0	1	1
290.0	0	2	2
291.0	0	1	1
292.0	0	1	1
293.0	0	3	3
294.0	0	2	2
296.0	0	2	2
297.0	0	3	3
298.0	0	3	3
299.0	0	2	2
301.0	0	2	2
302.0	0	1	1
303.0	0	3	3
304.0	0	2	2
306.0	0	1	1
307.0	0	1	1
308.0	0	2	2
309.0	0	3	3
312.0	0	1	1
313.0	0	4	4
314.0	0	2	2
316.0	0	2	2
317.0	0	3	3
318.0	0	1	1
319.0	0	1	1
320.0	0	3	3
321.0	0	1	1
323.0	0	1	1
324.0	0	1	1
325.0	0	1	1
326.0	0	2	2
327.0	0	1	1
328.0	0	5	5
329.0	0	1	1
330.0	0	1	1
332.0	0	1	1
334.0	0	2	2
335.0	0	1	1
336.0	0	1	1
337.0	0	1	1
339.0	0	1	1
341.0	0	1	1
344.0	0	1	1
345.0	0	2	2
346.0	0	3	3
347.0	0	1	1
348.0	0	1	1
349.0	0	3	3
350.0	0	1	1
351.0	0	1	1
352.0	0	1	1
353.0	0	1	1
354.0	0	2	2
357.0	0	2	2
359.0	0	1	1
360.0	0	2	2
361.0	0	1	1
362.0	0	1	1
366.0	0	1	1
367.0	0	4	4
368.0	0	2	2
371.0	0	1	1
373.0	0	1	1
375.0	0	1	1
376.0	0	2	2
377.0	0	1	1
378.0	0	3	3
379.0	0	1	1
380.0	0	1	1
381.0	0	1	1
382.0	0	1	1
383.0	0	1	1
384.0	0	1	1
385.0	0	3	3
386.0	0	3	3
388.0	0	2	2
390.0	0	1	1
393.0	0	2	2
394.0	0	1	1
396.0	0	3	3
397.0	0	2	2
399.0	0	1	1
401.0	0	1	1
403.0	0	1	1
404.0	0	2	2
405.0	0	1	1
406.0	0	3	3
409.0	0	1	1
411.0	0	1	1
414.0	0	2	2
416.0	0	1	1
423.0	0	1	1
424.0	0	1	1
425.0	0	1	1
430.0	0	1	1
433.0	0	2	2
436.0	0	3	3
437.0	0	1	1
438.0	0	1	1
439.0	0	2	2
440.0	0	2	2
441.0	0	2	2
446.0	0	1	1
447.0	0	2	2
448.0	0	1	1
449.0	0	1	1
455.0	0	2	2
458.0	0	1	1
459.0	0	1	1
461.0	0	1	1
462.0	0	1	1
464.0	0	2	2
465.0	0	1	1
466.0	0	1	1
468.0	0	2	2
469.0	0	2	2
470.0	0	1	1
471.0	0	1	1
474.0	0	2	2
481.0	0	2	2
482.0	0	1	1
483.0	0	1	1
484.0	0	1	1
485.0	0	1	1
487.0	0	1	1
488.0	0	1	1
493.0	0	2	2
498.0	0	1	1
503.0	0	1	1
506.0	0	2	2
515.0	0	1	1
518.0	0	1	1
524.0	0	1	1
529.0	0	1	1
530.0	0	1	1
532.0	0	1	1
533.0	0	1	1
534.0	0	2	2
535.0	0	1	1
543.0	0	2	2
553.0	0	1	1
556.0	0	1	1
557.0	0	1	1
562.0	0	1	1
564.0	0	2	2
569.0	0	1	1
574.0	0	1	1
575.0	0	1	1
580.0	0	1	1
599.0	0	2	2
603.0	0	1	1
621.0	0	1	1
623.0	0	2	2
624.0	0	1	1
630.0	0	1	1
651.0	0	1	1
664.0	0	1	1
669.0	0	1	1
697.0	0	1	1
706.0	0	1	1
708.0	0	1	1
722.0	0	1	1
732.0	0	1	1
739.0	0	1	1
740.0	0	1	1
750.0	0	1	1
758.0	0	1	1
771.0	0	1	1
777.0	0	1	1
810.0	0	1	1
819.0	0	1	1
822.0	0	1	1
843.0	0	1	1
847.0	0	1	1
857.0	0	1	1
882.0	0	1	1
889.0	0	1	1
891.0	0	1	1
929.0	0	1	1
937.0	0	1	1
938.0	0	1	1
939.0	0	1	1
944.0	0	1	1
996.0	0	1	1
1004.0	0	1	1
1006.0	0	1	1
1023.0	0	1	1
1031.0	0	1	1
1033.0	0	1	1
1044.0	0	1	1
1051.0	0	1	1
1092.0	0	1	1
1119.0	0	1	1
1182.0	0	1	1
1280.0	0	1	1
1281.0	0	1	1
1506.0	0	1	1
1768.0	0	1	1
2169.0	0	1	1
2218.0	0	1	1
2246.0	0	1	1
2383.0	0	1	1
2417.0	0	1	1
2426.0	0	1	1
2589.0	0	1	1
3890.0	0	1	1

