## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/diabetes_mellitus/outputs/picard/SRR15202010_sorted.bam] OUTPUT=/home/chan/diabetes_mellitus/outputs/picard/SRR15202010_deduped.bam METRICS_FILE=/home/chan/diabetes_mellitus/outputs/picard/SRR15202010_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/diabetes_mellitus/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Nov 20 19:43:00 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	57548	22779994	5182619	0	46167	9532261	0	0.418933	18930287

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
90.0	1.428945	98	98
91.0	1.428945	121	121
92.0	1.428945	98	98
93.0	1.428945	119	119
94.0	1.428945	96	96
95.0	1.428945	94	94
96.0	1.428945	80	80
97.0	1.428945	99	99
98.0	1.428945	85	85
99.0	1.428945	91	91
100.0	1.428945	66	66
101.0	0	85	85
102.0	0	91	91
103.0	0	77	77
104.0	0	67	67
105.0	0	70	70
106.0	0	69	69
107.0	0	82	82
108.0	0	72	72
109.0	0	75	75
110.0	0	58	58
111.0	0	63	63
112.0	0	58	58
113.0	0	64	64
114.0	0	50	50
115.0	0	57	57
116.0	0	65	65
117.0	0	53	53
118.0	0	56	56
119.0	0	63	63
120.0	0	49	49
121.0	0	40	40
122.0	0	39	39
123.0	0	53	53
124.0	0	54	54
125.0	0	38	38
126.0	0	44	44
127.0	0	48	48
128.0	0	42	42
129.0	0	39	39
130.0	0	43	43
131.0	0	45	45
132.0	0	45	45
133.0	0	46	46
134.0	0	30	30
135.0	0	33	33
136.0	0	38	38
137.0	0	47	47
138.0	0	34	34
139.0	0	33	33
140.0	0	43	43
141.0	0	36	36
142.0	0	34	34
143.0	0	29	29
144.0	0	28	28
145.0	0	38	38
146.0	0	41	41
147.0	0	47	47
148.0	0	35	35
149.0	0	23	23
150.0	0	29	29
151.0	0	44	44
152.0	0	26	26
153.0	0	29	29
154.0	0	40	40
155.0	0	31	31
156.0	0	34	34
157.0	0	29	29
158.0	0	28	28
159.0	0	22	22
160.0	0	23	23
161.0	0	28	28
162.0	0	28	28
163.0	0	25	25
164.0	0	24	24
165.0	0	30	30
166.0	0	17	17
167.0	0	28	28
168.0	0	25	25
169.0	0	24	24
170.0	0	17	17
171.0	0	22	22
172.0	0	23	23
173.0	0	26	26
174.0	0	20	20
175.0	0	18	18
176.0	0	14	14
177.0	0	25	25
178.0	0	13	13
179.0	0	15	15
180.0	0	16	16
181.0	0	22	22
182.0	0	17	17
183.0	0	16	16
184.0	0	18	18
185.0	0	10	10
186.0	0	19	19
187.0	0	18	18
188.0	0	16	16
189.0	0	13	13
190.0	0	12	12
191.0	0	12	12
192.0	0	25	25
193.0	0	19	19
194.0	0	13	13
195.0	0	9	9
196.0	0	14	14
197.0	0	7	7
198.0	0	15	15
199.0	0	21	21
200.0	0	11	11
201.0	0	17	17
202.0	0	11	11
203.0	0	16	16
204.0	0	10	10
205.0	0	13	13
206.0	0	14	14
207.0	0	8	8
208.0	0	11	11
209.0	0	12	12
210.0	0	8	8
211.0	0	16	16
212.0	0	9	9
213.0	0	18	18
214.0	0	11	11
215.0	0	15	15
216.0	0	11	11
217.0	0	9	9
218.0	0	10	10
219.0	0	10	10
220.0	0	10	10
221.0	0	10	10
222.0	0	9	9
223.0	0	3	3
224.0	0	10	10
225.0	0	11	11
226.0	0	12	12
227.0	0	5	5
228.0	0	11	11
229.0	0	12	12
230.0	0	9	9
231.0	0	9	9
232.0	0	8	8
233.0	0	9	9
234.0	0	6	6
235.0	0	9	9
236.0	0	6	6
237.0	0	10	10
238.0	0	6	6
239.0	0	9	9
240.0	0	10	10
241.0	0	10	10
242.0	0	10	10
243.0	0	12	12
244.0	0	14	14
245.0	0	9	9
246.0	0	11	11
247.0	0	10	10
248.0	0	2	2
249.0	0	4	4
250.0	0	5	5
251.0	0	8	8
252.0	0	5	5
253.0	0	13	13
254.0	0	6	6
255.0	0	9	9
256.0	0	4	4
257.0	0	10	10
258.0	0	6	6
259.0	0	6	6
260.0	0	4	4
261.0	0	4	4
262.0	0	7	7
263.0	0	9	9
264.0	0	9	9
265.0	0	7	7
266.0	0	8	8
267.0	0	6	6
268.0	0	6	6
269.0	0	5	5
270.0	0	4	4
271.0	0	4	4
272.0	0	9	9
273.0	0	8	8
274.0	0	3	3
275.0	0	9	9
276.0	0	7	7
277.0	0	3	3
278.0	0	4	4
279.0	0	2	2
280.0	0	4	4
281.0	0	5	5
282.0	0	9	9
283.0	0	6	6
284.0	0	2	2
285.0	0	2	2
286.0	0	2	2
287.0	0	5	5
288.0	0	5	5
289.0	0	4	4
290.0	0	3	3
291.0	0	3	3
292.0	0	9	9
293.0	0	4	4
294.0	0	5	5
295.0	0	2	2
296.0	0	3	3
297.0	0	8	8
298.0	0	1	1
299.0	0	6	6
300.0	0	3	3
301.0	0	9	9
302.0	0	5	5
303.0	0	4	4
304.0	0	4	4
305.0	0	1	1
306.0	0	5	5
307.0	0	1	1
308.0	0	4	4
309.0	0	4	4
310.0	0	4	4
311.0	0	4	4
312.0	0	5	5
313.0	0	7	7
314.0	0	5	5
315.0	0	2	2
316.0	0	2	2
317.0	0	6	6
318.0	0	3	3
319.0	0	2	2
320.0	0	5	5
321.0	0	3	3
322.0	0	5	5
323.0	0	1	1
324.0	0	2	2
325.0	0	4	4
326.0	0	2	2
327.0	0	5	5
328.0	0	3	3
329.0	0	2	2
330.0	0	2	2
331.0	0	1	1
332.0	0	2	2
333.0	0	4	4
334.0	0	5	5
335.0	0	5	5
336.0	0	3	3
337.0	0	3	3
338.0	0	4	4
339.0	0	5	5
340.0	0	3	3
341.0	0	3	3
342.0	0	4	4
343.0	0	5	5
344.0	0	3	3
345.0	0	2	2
346.0	0	5	5
347.0	0	2	2
348.0	0	3	3
349.0	0	3	3
350.0	0	5	5
351.0	0	1	1
352.0	0	2	2
353.0	0	2	2
354.0	0	3	3
355.0	0	2	2
356.0	0	4	4
357.0	0	6	6
358.0	0	4	4
359.0	0	2	2
361.0	0	3	3
362.0	0	3	3
363.0	0	4	4
364.0	0	4	4
365.0	0	1	1
367.0	0	3	3
368.0	0	2	2
369.0	0	2	2
371.0	0	2	2
372.0	0	1	1
374.0	0	1	1
375.0	0	2	2
376.0	0	4	4
377.0	0	5	5
378.0	0	3	3
381.0	0	1	1
382.0	0	3	3
383.0	0	2	2
384.0	0	3	3
385.0	0	1	1
386.0	0	3	3
387.0	0	3	3
388.0	0	3	3
389.0	0	3	3
390.0	0	4	4
393.0	0	2	2
394.0	0	2	2
395.0	0	2	2
396.0	0	1	1
398.0	0	3	3
400.0	0	1	1
401.0	0	1	1
402.0	0	3	3
403.0	0	2	2
404.0	0	2	2
405.0	0	1	1
406.0	0	3	3
407.0	0	2	2
408.0	0	3	3
409.0	0	2	2
411.0	0	1	1
412.0	0	1	1
413.0	0	2	2
415.0	0	1	1
416.0	0	4	4
417.0	0	3	3
418.0	0	1	1
419.0	0	7	7
420.0	0	1	1
421.0	0	4	4
422.0	0	2	2
423.0	0	1	1
426.0	0	2	2
427.0	0	3	3
428.0	0	1	1
429.0	0	1	1
430.0	0	2	2
431.0	0	3	3
432.0	0	2	2
434.0	0	1	1
436.0	0	3	3
437.0	0	3	3
439.0	0	1	1
441.0	0	4	4
442.0	0	1	1
443.0	0	2	2
445.0	0	1	1
446.0	0	1	1
447.0	0	3	3
449.0	0	3	3
450.0	0	2	2
451.0	0	1	1
452.0	0	2	2
453.0	0	2	2
455.0	0	1	1
456.0	0	3	3
458.0	0	1	1
459.0	0	1	1
460.0	0	1	1
461.0	0	3	3
462.0	0	2	2
464.0	0	2	2
466.0	0	1	1
467.0	0	4	4
468.0	0	1	1
470.0	0	1	1
471.0	0	2	2
474.0	0	4	4
477.0	0	2	2
479.0	0	1	1
480.0	0	1	1
481.0	0	1	1
483.0	0	1	1
484.0	0	2	2
485.0	0	1	1
486.0	0	2	2
487.0	0	3	3
488.0	0	2	2
489.0	0	2	2
490.0	0	2	2
492.0	0	1	1
496.0	0	1	1
497.0	0	2	2
499.0	0	1	1
502.0	0	1	1
503.0	0	2	2
504.0	0	2	2
506.0	0	1	1
508.0	0	1	1
509.0	0	2	2
510.0	0	1	1
511.0	0	1	1
512.0	0	2	2
514.0	0	1	1
515.0	0	2	2
517.0	0	3	3
518.0	0	1	1
520.0	0	2	2
521.0	0	2	2
522.0	0	1	1
525.0	0	2	2
527.0	0	2	2
528.0	0	1	1
529.0	0	1	1
535.0	0	2	2
536.0	0	2	2
537.0	0	3	3
541.0	0	1	1
547.0	0	1	1
548.0	0	2	2
550.0	0	1	1
551.0	0	1	1
555.0	0	1	1
556.0	0	1	1
559.0	0	2	2
560.0	0	1	1
561.0	0	1	1
563.0	0	2	2
564.0	0	1	1
565.0	0	2	2
567.0	0	1	1
568.0	0	1	1
569.0	0	1	1
570.0	0	2	2
579.0	0	1	1
580.0	0	3	3
581.0	0	1	1
584.0	0	2	2
586.0	0	3	3
589.0	0	2	2
590.0	0	1	1
591.0	0	2	2
593.0	0	1	1
603.0	0	1	1
605.0	0	1	1
609.0	0	1	1
610.0	0	1	1
612.0	0	1	1
619.0	0	1	1
620.0	0	1	1
621.0	0	2	2
624.0	0	2	2
627.0	0	1	1
628.0	0	1	1
629.0	0	2	2
630.0	0	1	1
632.0	0	1	1
635.0	0	1	1
639.0	0	1	1
645.0	0	2	2
646.0	0	2	2
649.0	0	1	1
650.0	0	1	1
652.0	0	2	2
654.0	0	1	1
655.0	0	1	1
657.0	0	1	1
659.0	0	1	1
660.0	0	1	1
662.0	0	1	1
667.0	0	1	1
668.0	0	1	1
670.0	0	1	1
674.0	0	2	2
675.0	0	1	1
676.0	0	1	1
685.0	0	1	1
688.0	0	1	1
689.0	0	1	1
693.0	0	1	1
698.0	0	1	1
700.0	0	1	1
702.0	0	2	2
703.0	0	1	1
706.0	0	1	1
707.0	0	1	1
715.0	0	1	1
718.0	0	1	1
721.0	0	1	1
723.0	0	1	1
724.0	0	1	1
727.0	0	1	1
728.0	0	1	1
731.0	0	1	1
737.0	0	1	1
738.0	0	2	2
740.0	0	1	1
743.0	0	1	1
744.0	0	1	1
748.0	0	1	1
750.0	0	1	1
752.0	0	1	1
764.0	0	1	1
772.0	0	1	1
773.0	0	1	1
776.0	0	1	1
782.0	0	1	1
784.0	0	1	1
792.0	0	1	1
793.0	0	1	1
794.0	0	1	1
795.0	0	4	4
797.0	0	1	1
806.0	0	2	2
812.0	0	1	1
817.0	0	1	1
822.0	0	2	2
824.0	0	2	2
825.0	0	1	1
827.0	0	1	1
835.0	0	1	1
849.0	0	1	1
851.0	0	1	1
853.0	0	1	1
854.0	0	2	2
859.0	0	1	1
865.0	0	1	1
882.0	0	1	1
884.0	0	1	1
888.0	0	1	1
892.0	0	1	1
898.0	0	1	1
900.0	0	1	1
902.0	0	1	1
904.0	0	1	1
907.0	0	1	1
913.0	0	1	1
921.0	0	2	2
939.0	0	1	1
972.0	0	1	1
977.0	0	1	1
988.0	0	1	1
990.0	0	1	1
998.0	0	1	1
1006.0	0	1	1
1008.0	0	1	1
1013.0	0	1	1
1016.0	0	1	1
1030.0	0	1	1
1049.0	0	1	1
1056.0	0	1	1
1068.0	0	1	1
1069.0	0	1	1
1070.0	0	1	1
1096.0	0	1	1
1102.0	0	1	1
1108.0	0	1	1
1114.0	0	1	1
1154.0	0	1	1
1158.0	0	1	1
1168.0	0	1	1
1178.0	0	1	1
1179.0	0	1	1
1196.0	0	1	1
1233.0	0	2	2
1243.0	0	1	1
1245.0	0	1	1
1249.0	0	1	1
1258.0	0	1	1
1267.0	0	1	1
1314.0	0	1	1
1319.0	0	1	1
1327.0	0	1	1
1328.0	0	1	1
1330.0	0	1	1
1345.0	0	1	1
1408.0	0	1	1
1410.0	0	1	1
1453.0	0	1	1
1495.0	0	1	1
1507.0	0	1	1
1509.0	0	1	1
1516.0	0	1	1
1535.0	0	1	1
1546.0	0	1	1
1549.0	0	1	1
1571.0	0	1	1
1587.0	0	1	1
1592.0	0	1	1
1618.0	0	1	1
1673.0	0	1	1
1693.0	0	1	1
1700.0	0	1	1
1747.0	0	1	1
1757.0	0	1	1
1790.0	0	1	1
1809.0	0	1	1
1817.0	0	1	1
1834.0	0	1	1
1936.0	0	1	1
2005.0	0	1	1
2114.0	0	1	1
2266.0	0	1	1
2711.0	0	1	1
3074.0	0	1	1
3945.0	0	1	1
4343.0	0	1	1
4385.0	0	1	1
4589.0	0	1	1
4705.0	0	1	1
4980.0	0	1	1
6485.0	0	1	1

