## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/mice_microgravity/outputs_primary/picard/SRR13535302_sorted.bam] OUTPUT=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535302_deduped.bam METRICS_FILE=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535302_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/mice_microgravity/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 21 14:26:37 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	439689	23303080	17823476	0	426204	20810686	0	0.893757	2492611

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
76.0	1.000087	509	509
77.0	1.000087	527	527
78.0	1.000087	533	533
79.0	1.000087	486	486
80.0	1.000087	494	494
81.0	1.000087	450	450
82.0	1.000087	480	480
83.0	1.000087	486	486
84.0	1.000087	410	410
85.0	1.000087	449	449
86.0	1.000087	451	451
87.0	1.000087	382	382
88.0	1.000087	433	433
89.0	1.000087	427	427
90.0	1.000087	419	419
91.0	1.000087	365	365
92.0	1.000087	403	403
93.0	1.000087	365	365
94.0	1.000087	374	374
95.0	1.000087	368	368
96.0	1.000087	349	349
97.0	1.000087	362	362
98.0	1.000087	358	358
99.0	1.000087	364	364
100.0	1.000087	311	311
101.0	0	327	327
102.0	0	333	333
103.0	0	334	334
104.0	0	328	328
105.0	0	330	330
106.0	0	285	285
107.0	0	304	304
108.0	0	269	269
109.0	0	291	291
110.0	0	305	305
111.0	0	268	268
112.0	0	290	290
113.0	0	267	267
114.0	0	267	267
115.0	0	274	274
116.0	0	271	271
117.0	0	231	231
118.0	0	225	225
119.0	0	261	261
120.0	0	252	252
121.0	0	229	229
122.0	0	224	224
123.0	0	233	233
124.0	0	234	234
125.0	0	227	227
126.0	0	222	222
127.0	0	227	227
128.0	0	254	254
129.0	0	235	235
130.0	0	219	219
131.0	0	225	225
132.0	0	207	207
133.0	0	213	213
134.0	0	181	181
135.0	0	197	197
136.0	0	187	187
137.0	0	197	197
138.0	0	167	167
139.0	0	185	185
140.0	0	210	210
141.0	0	170	170
142.0	0	186	186
143.0	0	183	183
144.0	0	165	165
145.0	0	167	167
146.0	0	175	175
147.0	0	158	158
148.0	0	165	165
149.0	0	187	187
150.0	0	139	139
151.0	0	151	151
152.0	0	179	179
153.0	0	172	172
154.0	0	149	149
155.0	0	146	146
156.0	0	161	161
157.0	0	148	148
158.0	0	165	165
159.0	0	151	151
160.0	0	156	156
161.0	0	156	156
162.0	0	126	126
163.0	0	148	148
164.0	0	136	136
165.0	0	139	139
166.0	0	141	141
167.0	0	136	136
168.0	0	120	120
169.0	0	119	119
170.0	0	129	129
171.0	0	139	139
172.0	0	131	131
173.0	0	126	126
174.0	0	125	125
175.0	0	109	109
176.0	0	117	117
177.0	0	102	102
178.0	0	116	116
179.0	0	116	116
180.0	0	130	130
181.0	0	126	126
182.0	0	112	112
183.0	0	120	120
184.0	0	97	97
185.0	0	96	96
186.0	0	123	123
187.0	0	92	92
188.0	0	123	123
189.0	0	113	113
190.0	0	114	114
191.0	0	94	94
192.0	0	106	106
193.0	0	102	102
194.0	0	101	101
195.0	0	108	108
196.0	0	106	106
197.0	0	92	92
198.0	0	108	108
199.0	0	93	93
200.0	0	113	113
201.0	0	90	90
202.0	0	102	102
203.0	0	93	93
204.0	0	100	100
205.0	0	80	80
206.0	0	80	80
207.0	0	84	84
208.0	0	80	80
209.0	0	81	81
210.0	0	84	84
211.0	0	95	95
212.0	0	84	84
213.0	0	87	87
214.0	0	68	68
215.0	0	77	77
216.0	0	79	79
217.0	0	90	90
218.0	0	83	83
219.0	0	81	81
220.0	0	90	90
221.0	0	66	66
222.0	0	83	83
223.0	0	68	68
224.0	0	78	78
225.0	0	77	77
226.0	0	84	84
227.0	0	95	95
228.0	0	70	70
229.0	0	89	89
230.0	0	74	74
231.0	0	70	70
232.0	0	68	68
233.0	0	72	72
234.0	0	57	57
235.0	0	79	79
236.0	0	65	65
237.0	0	69	69
238.0	0	63	63
239.0	0	75	75
240.0	0	65	65
241.0	0	64	64
242.0	0	54	54
243.0	0	75	75
244.0	0	66	66
245.0	0	75	75
246.0	0	73	73
247.0	0	65	65
248.0	0	60	60
249.0	0	61	61
250.0	0	62	62
251.0	0	62	62
252.0	0	69	69
253.0	0	64	64
254.0	0	53	53
255.0	0	76	76
256.0	0	54	54
257.0	0	45	45
258.0	0	63	63
259.0	0	65	65
260.0	0	57	57
261.0	0	58	58
262.0	0	51	51
263.0	0	54	54
264.0	0	73	73
265.0	0	65	65
266.0	0	58	58
267.0	0	50	50
268.0	0	61	61
269.0	0	59	59
270.0	0	58	58
271.0	0	51	51
272.0	0	52	52
273.0	0	58	58
274.0	0	54	54
275.0	0	54	54
276.0	0	59	59
277.0	0	48	48
278.0	0	63	63
279.0	0	50	50
280.0	0	65	65
281.0	0	60	60
282.0	0	47	47
283.0	0	43	43
284.0	0	62	62
285.0	0	43	43
286.0	0	59	59
287.0	0	43	43
288.0	0	50	50
289.0	0	41	41
290.0	0	50	50
291.0	0	54	54
292.0	0	45	45
293.0	0	53	53
294.0	0	52	52
295.0	0	40	40
296.0	0	46	46
297.0	0	46	46
298.0	0	41	41
299.0	0	53	53
300.0	0	45	45
301.0	0	42	42
302.0	0	43	43
303.0	0	56	56
304.0	0	44	44
305.0	0	41	41
306.0	0	50	50
307.0	0	42	42
308.0	0	41	41
309.0	0	50	50
310.0	0	47	47
311.0	0	47	47
312.0	0	47	47
313.0	0	50	50
314.0	0	37	37
315.0	0	63	63
316.0	0	33	33
317.0	0	38	38
318.0	0	32	32
319.0	0	47	47
320.0	0	38	38
321.0	0	35	35
322.0	0	42	42
323.0	0	32	32
324.0	0	46	46
325.0	0	38	38
326.0	0	39	39
327.0	0	49	49
328.0	0	45	45
329.0	0	39	39
330.0	0	37	37
331.0	0	31	31
332.0	0	35	35
333.0	0	38	38
334.0	0	40	40
335.0	0	42	42
336.0	0	31	31
337.0	0	34	34
338.0	0	36	36
339.0	0	30	30
340.0	0	37	37
341.0	0	26	26
342.0	0	40	40
343.0	0	28	28
344.0	0	33	33
345.0	0	33	33
346.0	0	39	39
347.0	0	36	36
348.0	0	38	38
349.0	0	39	39
350.0	0	38	38
351.0	0	35	35
352.0	0	35	35
353.0	0	37	37
354.0	0	30	30
355.0	0	24	24
356.0	0	32	32
357.0	0	31	31
358.0	0	26	26
359.0	0	34	34
360.0	0	30	30
361.0	0	30	30
362.0	0	29	29
363.0	0	34	34
364.0	0	38	38
365.0	0	29	29
366.0	0	28	28
367.0	0	36	36
368.0	0	19	19
369.0	0	32	32
370.0	0	29	29
371.0	0	19	19
372.0	0	35	35
373.0	0	28	28
374.0	0	33	33
375.0	0	30	30
376.0	0	22	22
377.0	0	29	29
378.0	0	31	31
379.0	0	19	19
380.0	0	27	27
381.0	0	29	29
382.0	0	30	30
383.0	0	28	28
384.0	0	31	31
385.0	0	24	24
386.0	0	29	29
387.0	0	26	26
388.0	0	25	25
389.0	0	28	28
390.0	0	28	28
391.0	0	27	27
392.0	0	26	26
393.0	0	25	25
394.0	0	30	30
395.0	0	18	18
396.0	0	38	38
397.0	0	31	31
398.0	0	29	29
399.0	0	26	26
400.0	0	22	22
401.0	0	22	22
402.0	0	17	17
403.0	0	21	21
404.0	0	20	20
405.0	0	32	32
406.0	0	26	26
407.0	0	25	25
408.0	0	18	18
409.0	0	27	27
410.0	0	30	30
411.0	0	20	20
412.0	0	22	22
413.0	0	21	21
414.0	0	19	19
415.0	0	29	29
416.0	0	32	32
417.0	0	29	29
418.0	0	20	20
419.0	0	23	23
420.0	0	21	21
421.0	0	17	17
422.0	0	32	32
423.0	0	28	28
424.0	0	21	21
425.0	0	25	25
426.0	0	22	22
427.0	0	17	17
428.0	0	23	23
429.0	0	18	18
430.0	0	25	25
431.0	0	29	29
432.0	0	15	15
433.0	0	15	15
434.0	0	12	12
435.0	0	16	16
436.0	0	14	14
437.0	0	22	22
438.0	0	24	24
439.0	0	22	22
440.0	0	30	30
441.0	0	21	21
442.0	0	22	22
443.0	0	25	25
444.0	0	14	14
445.0	0	15	15
446.0	0	25	25
447.0	0	21	21
448.0	0	26	26
449.0	0	22	22
450.0	0	13	13
451.0	0	14	14
452.0	0	29	29
453.0	0	17	17
454.0	0	25	25
455.0	0	19	19
456.0	0	20	20
457.0	0	20	20
458.0	0	24	24
459.0	0	21	21
460.0	0	20	20
461.0	0	15	15
462.0	0	21	21
463.0	0	23	23
464.0	0	20	20
465.0	0	12	12
466.0	0	39	39
467.0	0	16	16
468.0	0	23	23
469.0	0	21	21
470.0	0	13	13
471.0	0	13	13
472.0	0	14	14
473.0	0	18	18
474.0	0	16	16
475.0	0	19	19
476.0	0	19	19
477.0	0	15	15
478.0	0	15	15
479.0	0	21	21
480.0	0	18	18
481.0	0	15	15
482.0	0	16	16
483.0	0	15	15
484.0	0	17	17
485.0	0	11	11
486.0	0	13	13
487.0	0	13	13
488.0	0	22	22
489.0	0	12	12
490.0	0	16	16
491.0	0	20	20
492.0	0	18	18
493.0	0	9	9
494.0	0	11	11
495.0	0	18	18
496.0	0	12	12
497.0	0	11	11
498.0	0	12	12
499.0	0	18	18
500.0	0	19	19
501.0	0	13	13
502.0	0	10	10
503.0	0	14	14
504.0	0	13	13
505.0	0	10	10
506.0	0	19	19
507.0	0	14	14
508.0	0	14	14
509.0	0	13	13
510.0	0	15	15
511.0	0	15	15
512.0	0	10	10
513.0	0	14	14
514.0	0	17	17
515.0	0	19	19
516.0	0	18	18
517.0	0	8	8
518.0	0	11	11
519.0	0	12	12
520.0	0	10	10
521.0	0	18	18
522.0	0	21	21
523.0	0	21	21
524.0	0	9	9
525.0	0	15	15
526.0	0	9	9
527.0	0	11	11
528.0	0	17	17
529.0	0	13	13
530.0	0	17	17
531.0	0	14	14
532.0	0	9	9
533.0	0	15	15
534.0	0	19	19
535.0	0	19	19
536.0	0	8	8
537.0	0	11	11
538.0	0	12	12
539.0	0	17	17
540.0	0	13	13
541.0	0	15	15
542.0	0	12	12
543.0	0	14	14
544.0	0	14	14
545.0	0	13	13
546.0	0	10	10
547.0	0	18	18
548.0	0	6	6
549.0	0	16	16
550.0	0	16	16
551.0	0	10	10
552.0	0	14	14
553.0	0	14	14
554.0	0	13	13
555.0	0	12	12
556.0	0	14	14
557.0	0	14	14
558.0	0	10	10
559.0	0	13	13
560.0	0	13	13
561.0	0	18	18
562.0	0	11	11
563.0	0	12	12
564.0	0	6	6
565.0	0	8	8
566.0	0	11	11
567.0	0	5	5
568.0	0	13	13
569.0	0	16	16
570.0	0	13	13
571.0	0	13	13
572.0	0	10	10
573.0	0	11	11
574.0	0	16	16
575.0	0	10	10
576.0	0	9	9
577.0	0	15	15
578.0	0	9	9
579.0	0	19	19
580.0	0	7	7
581.0	0	12	12
582.0	0	14	14
583.0	0	14	14
584.0	0	8	8
585.0	0	16	16
586.0	0	6	6
587.0	0	20	20
588.0	0	12	12
589.0	0	13	13
590.0	0	16	16
591.0	0	11	11
592.0	0	14	14
593.0	0	10	10
594.0	0	14	14
595.0	0	11	11
596.0	0	7	7
597.0	0	8	8
598.0	0	13	13
599.0	0	19	19
600.0	0	12	12
601.0	0	13	13
602.0	0	10	10
603.0	0	7	7
604.0	0	12	12
605.0	0	14	14
606.0	0	3	3
607.0	0	6	6
608.0	0	15	15
609.0	0	10	10
610.0	0	11	11
611.0	0	7	7
612.0	0	10	10
613.0	0	13	13
614.0	0	11	11
615.0	0	11	11
616.0	0	19	19
617.0	0	10	10
618.0	0	4	4
619.0	0	16	16
620.0	0	11	11
621.0	0	12	12
622.0	0	10	10
623.0	0	10	10
624.0	0	15	15
625.0	0	6	6
626.0	0	7	7
627.0	0	12	12
628.0	0	6	6
629.0	0	12	12
630.0	0	15	15
631.0	0	9	9
632.0	0	10	10
633.0	0	6	6
634.0	0	5	5
635.0	0	10	10
636.0	0	10	10
637.0	0	7	7
638.0	0	8	8
639.0	0	13	13
640.0	0	7	7
641.0	0	11	11
642.0	0	13	13
643.0	0	11	11
644.0	0	10	10
645.0	0	14	14
646.0	0	8	8
647.0	0	9	9
648.0	0	12	12
649.0	0	7	7
650.0	0	11	11
651.0	0	8	8
652.0	0	8	8
653.0	0	6	6
654.0	0	8	8
655.0	0	14	14
656.0	0	7	7
657.0	0	10	10
658.0	0	12	12
659.0	0	15	15
660.0	0	10	10
661.0	0	4	4
662.0	0	8	8
663.0	0	3	3
664.0	0	8	8
665.0	0	11	11
666.0	0	8	8
667.0	0	6	6
668.0	0	9	9
669.0	0	11	11
670.0	0	3	3
671.0	0	6	6
672.0	0	13	13
673.0	0	11	11
674.0	0	11	11
675.0	0	7	7
676.0	0	8	8
677.0	0	5	5
678.0	0	11	11
679.0	0	6	6
680.0	0	3	3
681.0	0	4	4
682.0	0	7	7
683.0	0	7	7
684.0	0	5	5
685.0	0	10	10
686.0	0	11	11
687.0	0	7	7
688.0	0	6	6
689.0	0	7	7
690.0	0	10	10
691.0	0	12	12
692.0	0	2	2
693.0	0	7	7
694.0	0	9	9
695.0	0	7	7
696.0	0	6	6
697.0	0	5	5
698.0	0	7	7
699.0	0	11	11
700.0	0	4	4
701.0	0	7	7
702.0	0	13	13
703.0	0	6	6
704.0	0	8	8
705.0	0	8	8
706.0	0	5	5
707.0	0	9	9
708.0	0	3	3
709.0	0	4	4
710.0	0	5	5
711.0	0	9	9
712.0	0	9	9
713.0	0	8	8
714.0	0	3	3
715.0	0	10	10
716.0	0	5	5
717.0	0	5	5
718.0	0	9	9
719.0	0	6	6
720.0	0	7	7
721.0	0	5	5
722.0	0	5	5
723.0	0	8	8
724.0	0	4	4
725.0	0	9	9
726.0	0	9	9
727.0	0	5	5
728.0	0	7	7
729.0	0	7	7
730.0	0	5	5
731.0	0	7	7
732.0	0	8	8
733.0	0	8	8
734.0	0	8	8
735.0	0	4	4
736.0	0	6	6
737.0	0	5	5
738.0	0	6	6
739.0	0	5	5
740.0	0	7	7
741.0	0	5	5
742.0	0	9	9
743.0	0	8	8
744.0	0	8	8
745.0	0	5	5
746.0	0	9	9
747.0	0	14	14
748.0	0	6	6
749.0	0	5	5
750.0	0	10	10
751.0	0	7	7
752.0	0	6	6
753.0	0	5	5
754.0	0	8	8
755.0	0	4	4
756.0	0	8	8
757.0	0	10	10
758.0	0	4	4
759.0	0	5	5
760.0	0	5	5
761.0	0	12	12
762.0	0	2	2
763.0	0	3	3
764.0	0	9	9
765.0	0	7	7
766.0	0	6	6
767.0	0	6	6
768.0	0	3	3
769.0	0	9	9
770.0	0	5	5
771.0	0	6	6
772.0	0	9	9
773.0	0	6	6
774.0	0	4	4
775.0	0	7	7
776.0	0	6	6
777.0	0	6	6
778.0	0	2	2
779.0	0	6	6
780.0	0	6	6
781.0	0	9	9
782.0	0	6	6
783.0	0	6	6
784.0	0	3	3
785.0	0	8	8
786.0	0	7	7
787.0	0	4	4
788.0	0	9	9
789.0	0	6	6
790.0	0	6	6
791.0	0	10	10
792.0	0	4	4
793.0	0	7	7
794.0	0	7	7
795.0	0	6	6
796.0	0	8	8
797.0	0	2	2
798.0	0	7	7
799.0	0	5	5
800.0	0	9	9
801.0	0	4	4
802.0	0	4	4
803.0	0	5	5
804.0	0	11	11
805.0	0	8	8
806.0	0	4	4
808.0	0	5	5
809.0	0	11	11
810.0	0	8	8
811.0	0	4	4
812.0	0	2	2
813.0	0	6	6
814.0	0	3	3
815.0	0	3	3
816.0	0	6	6
817.0	0	6	6
818.0	0	6	6
819.0	0	5	5
820.0	0	3	3
821.0	0	3	3
822.0	0	8	8
823.0	0	5	5
824.0	0	8	8
825.0	0	8	8
826.0	0	2	2
827.0	0	4	4
828.0	0	3	3
829.0	0	10	10
830.0	0	3	3
831.0	0	1	1
832.0	0	7	7
833.0	0	8	8
834.0	0	3	3
835.0	0	3	3
836.0	0	2	2
837.0	0	8	8
838.0	0	7	7
839.0	0	8	8
840.0	0	3	3
841.0	0	6	6
842.0	0	2	2
843.0	0	9	9
844.0	0	7	7
845.0	0	6	6
846.0	0	3	3
847.0	0	3	3
848.0	0	1	1
849.0	0	7	7
850.0	0	6	6
851.0	0	3	3
852.0	0	8	8
853.0	0	9	9
854.0	0	5	5
855.0	0	7	7
856.0	0	4	4
857.0	0	6	6
858.0	0	5	5
859.0	0	5	5
860.0	0	4	4
861.0	0	3	3
862.0	0	4	4
863.0	0	6	6
864.0	0	6	6
865.0	0	7	7
866.0	0	4	4
867.0	0	7	7
868.0	0	3	3
869.0	0	5	5
870.0	0	5	5
871.0	0	9	9
872.0	0	8	8
873.0	0	8	8
874.0	0	4	4
875.0	0	5	5
876.0	0	6	6
877.0	0	7	7
878.0	0	2	2
879.0	0	8	8
880.0	0	4	4
881.0	0	6	6
882.0	0	3	3
883.0	0	4	4
884.0	0	3	3
885.0	0	3	3
886.0	0	4	4
887.0	0	3	3
888.0	0	4	4
889.0	0	2	2
890.0	0	4	4
891.0	0	3	3
892.0	0	4	4
893.0	0	10	10
894.0	0	10	10
895.0	0	3	3
896.0	0	4	4
897.0	0	7	7
898.0	0	6	6
899.0	0	7	7
901.0	0	5	5
902.0	0	4	4
903.0	0	3	3
904.0	0	4	4
905.0	0	3	3
906.0	0	8	8
907.0	0	5	5
908.0	0	3	3
909.0	0	4	4
910.0	0	3	3
911.0	0	5	5
912.0	0	2	2
913.0	0	5	5
914.0	0	2	2
915.0	0	8	8
916.0	0	6	6
917.0	0	6	6
918.0	0	2	2
919.0	0	1	1
920.0	0	3	3
921.0	0	6	6
922.0	0	4	4
923.0	0	4	4
924.0	0	3	3
925.0	0	2	2
926.0	0	3	3
927.0	0	6	6
928.0	0	8	8
929.0	0	2	2
930.0	0	2	2
931.0	0	3	3
932.0	0	1	1
933.0	0	5	5
934.0	0	4	4
935.0	0	4	4
936.0	0	8	8
937.0	0	2	2
938.0	0	4	4
939.0	0	4	4
940.0	0	2	2
941.0	0	6	6
942.0	0	7	7
943.0	0	3	3
944.0	0	4	4
945.0	0	4	4
946.0	0	6	6
947.0	0	6	6
948.0	0	4	4
949.0	0	4	4
950.0	0	12	12
951.0	0	5	5
953.0	0	1	1
954.0	0	4	4
955.0	0	3	3
956.0	0	3	3
957.0	0	2	2
958.0	0	4	4
959.0	0	4	4
960.0	0	7	7
961.0	0	5	5
962.0	0	4	4
963.0	0	3	3
964.0	0	3	3
965.0	0	4	4
966.0	0	1	1
967.0	0	1	1
968.0	0	2	2
969.0	0	5	5
970.0	0	2	2
971.0	0	4	4
972.0	0	4	4
973.0	0	4	4
974.0	0	4	4
975.0	0	4	4
976.0	0	4	4
977.0	0	3	3
978.0	0	2	2
979.0	0	4	4
980.0	0	5	5
981.0	0	6	6
982.0	0	4	4
983.0	0	4	4
984.0	0	5	5
985.0	0	5	5
986.0	0	3	3
987.0	0	4	4
988.0	0	7	7
989.0	0	2	2
990.0	0	2	2
991.0	0	6	6
992.0	0	7	7
993.0	0	3	3
994.0	0	5	5
995.0	0	3	3
996.0	0	3	3
997.0	0	3	3
998.0	0	3	3
999.0	0	2	2
1000.0	0	5	5
1001.0	0	2	2
1002.0	0	2	2
1003.0	0	4	4
1004.0	0	5	5
1005.0	0	6	6
1006.0	0	3	3
1007.0	0	3	3
1008.0	0	7	7
1009.0	0	2	2
1010.0	0	5	5
1011.0	0	6	6
1012.0	0	2	2
1013.0	0	5	5
1014.0	0	2	2
1015.0	0	6	6
1016.0	0	2	2
1017.0	0	6	6
1019.0	0	4	4
1020.0	0	3	3
1021.0	0	4	4
1022.0	0	1	1
1023.0	0	5	5
1024.0	0	2	2
1025.0	0	3	3
1026.0	0	9	9
1027.0	0	4	4
1028.0	0	2	2
1029.0	0	5	5
1031.0	0	5	5
1032.0	0	1	1
1033.0	0	3	3
1034.0	0	1	1
1035.0	0	2	2
1036.0	0	2	2
1037.0	0	5	5
1038.0	0	2	2
1039.0	0	4	4
1040.0	0	2	2
1041.0	0	5	5
1042.0	0	5	5
1043.0	0	2	2
1044.0	0	1	1
1045.0	0	2	2
1048.0	0	4	4
1049.0	0	4	4
1050.0	0	3	3
1051.0	0	2	2
1052.0	0	3	3
1053.0	0	4	4
1054.0	0	9	9
1055.0	0	4	4
1056.0	0	4	4
1057.0	0	2	2
1058.0	0	5	5
1059.0	0	2	2
1060.0	0	1	1
1061.0	0	3	3
1062.0	0	5	5
1063.0	0	5	5
1064.0	0	4	4
1065.0	0	5	5
1066.0	0	4	4
1067.0	0	3	3
1068.0	0	5	5
1069.0	0	4	4
1070.0	0	7	7
1071.0	0	6	6
1072.0	0	7	7
1073.0	0	3	3
1074.0	0	2	2
1075.0	0	3	3
1076.0	0	6	6
1077.0	0	5	5
1078.0	0	3	3
1079.0	0	2	2
1080.0	0	7	7
1081.0	0	2	2
1082.0	0	1	1
1083.0	0	2	2
1084.0	0	2	2
1085.0	0	3	3
1086.0	0	4	4
1087.0	0	2	2
1088.0	0	2	2
1089.0	0	4	4
1090.0	0	2	2
1091.0	0	2	2
1092.0	0	1	1
1093.0	0	5	5
1094.0	0	1	1
1096.0	0	4	4
1097.0	0	7	7
1098.0	0	4	4
1099.0	0	4	4
1100.0	0	4	4
1101.0	0	4	4
1102.0	0	4	4
1103.0	0	5	5
1104.0	0	3	3
1105.0	0	2	2
1106.0	0	3	3
1107.0	0	2	2
1108.0	0	3	3
1109.0	0	6	6
1110.0	0	6	6
1111.0	0	2	2
1112.0	0	1	1
1113.0	0	2	2
1114.0	0	4	4
1115.0	0	5	5
1117.0	0	4	4
1118.0	0	1	1
1119.0	0	2	2
1120.0	0	1	1
1121.0	0	4	4
1122.0	0	5	5
1123.0	0	1	1
1124.0	0	2	2
1125.0	0	2	2
1126.0	0	2	2
1127.0	0	2	2
1128.0	0	2	2
1129.0	0	6	6
1131.0	0	4	4
1132.0	0	2	2
1133.0	0	4	4
1134.0	0	1	1
1135.0	0	1	1
1136.0	0	1	1
1137.0	0	1	1
1138.0	0	5	5
1139.0	0	1	1
