## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/mice_microgravity/outputs_primary/picard/SRR13535304_sorted.bam] OUTPUT=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535304_deduped.bam METRICS_FILE=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535304_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/mice_microgravity/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 21 14:12:00 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	291002	10608769	5526806	0	266066	7808119	0	0.738419	2872105

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
425.0	0	7	7
426.0	0	6	6
427.0	0	7	7
428.0	0	8	8
429.0	0	11	11
430.0	0	4	4
431.0	0	5	5
432.0	0	10	10
433.0	0	4	4
434.0	0	3	3
435.0	0	4	4
436.0	0	10	10
437.0	0	4	4
438.0	0	9	9
439.0	0	7	7
440.0	0	7	7
441.0	0	13	13
442.0	0	5	5
443.0	0	8	8
444.0	0	5	5
445.0	0	7	7
446.0	0	4	4
447.0	0	7	7
448.0	0	7	7
449.0	0	3	3
450.0	0	3	3
451.0	0	4	4
452.0	0	3	3
453.0	0	3	3
454.0	0	6	6
455.0	0	9	9
456.0	0	7	7
457.0	0	8	8
458.0	0	5	5
459.0	0	6	6
460.0	0	6	6
461.0	0	4	4
462.0	0	5	5
463.0	0	3	3
464.0	0	6	6
465.0	0	6	6
466.0	0	2	2
467.0	0	12	12
468.0	0	7	7
469.0	0	7	7
470.0	0	8	8
471.0	0	6	6
472.0	0	5	5
473.0	0	4	4
474.0	0	2	2
475.0	0	4	4
476.0	0	6	6
477.0	0	7	7
478.0	0	5	5
479.0	0	1	1
480.0	0	4	4
481.0	0	4	4
482.0	0	6	6
483.0	0	4	4
484.0	0	2	2
485.0	0	3	3
486.0	0	3	3
487.0	0	4	4
488.0	0	5	5
489.0	0	6	6
490.0	0	4	4
491.0	0	8	8
492.0	0	1	1
493.0	0	3	3
494.0	0	2	2
495.0	0	5	5
496.0	0	1	1
497.0	0	6	6
498.0	0	4	4
499.0	0	7	7
500.0	0	2	2
501.0	0	3	3
502.0	0	6	6
503.0	0	1	1
504.0	0	4	4
505.0	0	2	2
506.0	0	2	2
507.0	0	5	5
508.0	0	5	5
509.0	0	4	4
510.0	0	5	5
511.0	0	3	3
512.0	0	4	4
513.0	0	6	6
514.0	0	2	2
515.0	0	4	4
516.0	0	2	2
517.0	0	5	5
518.0	0	6	6
519.0	0	3	3
520.0	0	7	7
521.0	0	7	7
522.0	0	4	4
523.0	0	3	3
524.0	0	4	4
525.0	0	5	5
526.0	0	4	4
527.0	0	1	1
528.0	0	2	2
529.0	0	6	6
530.0	0	5	5
531.0	0	4	4
532.0	0	4	4
533.0	0	2	2
534.0	0	3	3
535.0	0	4	4
536.0	0	3	3
537.0	0	5	5
538.0	0	4	4
539.0	0	4	4
541.0	0	4	4
542.0	0	2	2
543.0	0	2	2
544.0	0	8	8
545.0	0	5	5
546.0	0	6	6
547.0	0	5	5
548.0	0	4	4
549.0	0	4	4
550.0	0	5	5
551.0	0	3	3
552.0	0	2	2
553.0	0	4	4
554.0	0	3	3
555.0	0	3	3
556.0	0	1	1
557.0	0	5	5
558.0	0	2	2
559.0	0	1	1
560.0	0	2	2
561.0	0	4	4
562.0	0	4	4
563.0	0	1	1
564.0	0	3	3
565.0	0	7	7
566.0	0	4	4
567.0	0	2	2
568.0	0	3	3
569.0	0	5	5
570.0	0	7	7
571.0	0	2	2
572.0	0	5	5
573.0	0	5	5
575.0	0	1	1
576.0	0	2	2
577.0	0	4	4
578.0	0	3	3
579.0	0	6	6
580.0	0	5	5
581.0	0	4	4
582.0	0	2	2
583.0	0	4	4
584.0	0	4	4
585.0	0	3	3
586.0	0	3	3
587.0	0	3	3
588.0	0	1	1
589.0	0	5	5
591.0	0	6	6
592.0	0	5	5
593.0	0	1	1
594.0	0	1	1
595.0	0	3	3
596.0	0	2	2
597.0	0	2	2
598.0	0	2	2
599.0	0	3	3
600.0	0	1	1
601.0	0	1	1
602.0	0	3	3
603.0	0	2	2
604.0	0	3	3
605.0	0	2	2
606.0	0	2	2
607.0	0	1	1
608.0	0	2	2
609.0	0	4	4
610.0	0	3	3
611.0	0	3	3
612.0	0	2	2
613.0	0	4	4
614.0	0	1	1
615.0	0	3	3
616.0	0	1	1
617.0	0	4	4
618.0	0	2	2
619.0	0	2	2
620.0	0	5	5
621.0	0	4	4
622.0	0	6	6
623.0	0	3	3
624.0	0	1	1
625.0	0	5	5
626.0	0	4	4
627.0	0	2	2
628.0	0	3	3
630.0	0	2	2
632.0	0	4	4
633.0	0	1	1
634.0	0	3	3
635.0	0	2	2
636.0	0	3	3
637.0	0	3	3
638.0	0	7	7
639.0	0	1	1
640.0	0	2	2
641.0	0	1	1
642.0	0	2	2
643.0	0	1	1
644.0	0	1	1
645.0	0	1	1
646.0	0	2	2
647.0	0	4	4
648.0	0	3	3
649.0	0	1	1
650.0	0	1	1
653.0	0	3	3
655.0	0	3	3
656.0	0	4	4
657.0	0	1	1
658.0	0	3	3
659.0	0	4	4
660.0	0	3	3
661.0	0	2	2
662.0	0	4	4
663.0	0	5	5
664.0	0	3	3
666.0	0	1	1
667.0	0	3	3
668.0	0	2	2
669.0	0	2	2
670.0	0	1	1
671.0	0	1	1
672.0	0	3	3
674.0	0	3	3
675.0	0	1	1
676.0	0	3	3
678.0	0	2	2
679.0	0	3	3
681.0	0	1	1
682.0	0	3	3
684.0	0	1	1
685.0	0	3	3
686.0	0	1	1
688.0	0	3	3
689.0	0	4	4
690.0	0	5	5
691.0	0	2	2
692.0	0	2	2
693.0	0	5	5
694.0	0	1	1
695.0	0	4	4
696.0	0	1	1
697.0	0	4	4
698.0	0	4	4
699.0	0	1	1
700.0	0	3	3
701.0	0	1	1
702.0	0	2	2
704.0	0	1	1
706.0	0	2	2
707.0	0	2	2
708.0	0	1	1
709.0	0	3	3
711.0	0	2	2
712.0	0	2	2
714.0	0	3	3
715.0	0	1	1
716.0	0	3	3
718.0	0	2	2
719.0	0	2	2
720.0	0	4	4
721.0	0	2	2
722.0	0	5	5
723.0	0	2	2
725.0	0	1	1
726.0	0	2	2
727.0	0	2	2
728.0	0	2	2
729.0	0	1	1
730.0	0	3	3
731.0	0	3	3
732.0	0	4	4
733.0	0	2	2
734.0	0	5	5
735.0	0	2	2
736.0	0	2	2
737.0	0	1	1
738.0	0	1	1
739.0	0	3	3
740.0	0	2	2
742.0	0	4	4
744.0	0	3	3
745.0	0	1	1
746.0	0	1	1
747.0	0	3	3
748.0	0	3	3
749.0	0	3	3
750.0	0	1	1
751.0	0	2	2
753.0	0	2	2
754.0	0	2	2
755.0	0	1	1
756.0	0	1	1
757.0	0	2	2
759.0	0	2	2
760.0	0	3	3
761.0	0	2	2
762.0	0	2	2
763.0	0	1	1
764.0	0	3	3
767.0	0	2	2
768.0	0	3	3
769.0	0	7	7
770.0	0	3	3
772.0	0	1	1
773.0	0	2	2
774.0	0	2	2
775.0	0	2	2
778.0	0	5	5
779.0	0	1	1
781.0	0	1	1
782.0	0	2	2
783.0	0	3	3
784.0	0	1	1
786.0	0	2	2
787.0	0	1	1
788.0	0	2	2
789.0	0	1	1
790.0	0	3	3
791.0	0	3	3
792.0	0	1	1
793.0	0	1	1
794.0	0	2	2
795.0	0	1	1
796.0	0	4	4
797.0	0	1	1
798.0	0	1	1
799.0	0	4	4
800.0	0	1	1
801.0	0	2	2
803.0	0	1	1
804.0	0	3	3
807.0	0	3	3
808.0	0	2	2
810.0	0	1	1
811.0	0	2	2
812.0	0	1	1
813.0	0	1	1
815.0	0	2	2
816.0	0	2	2
818.0	0	2	2
819.0	0	1	1
820.0	0	1	1
821.0	0	2	2
822.0	0	1	1
823.0	0	1	1
824.0	0	1	1
825.0	0	1	1
826.0	0	3	3
827.0	0	1	1
828.0	0	1	1
829.0	0	4	4
831.0	0	1	1
832.0	0	2	2
833.0	0	2	2
834.0	0	3	3
835.0	0	2	2
836.0	0	1	1
837.0	0	2	2
838.0	0	1	1
839.0	0	1	1
841.0	0	3	3
843.0	0	1	1
844.0	0	1	1
846.0	0	2	2
848.0	0	5	5
850.0	0	2	2
851.0	0	3	3
852.0	0	2	2
853.0	0	1	1
854.0	0	1	1
856.0	0	1	1
857.0	0	1	1
858.0	0	1	1
859.0	0	1	1
860.0	0	1	1
861.0	0	2	2
862.0	0	1	1
866.0	0	1	1
868.0	0	1	1
869.0	0	1	1
871.0	0	1	1
873.0	0	1	1
874.0	0	1	1
875.0	0	1	1
876.0	0	3	3
878.0	0	1	1
880.0	0	3	3
881.0	0	3	3
882.0	0	1	1
884.0	0	1	1
885.0	0	4	4
887.0	0	2	2
889.0	0	2	2
891.0	0	1	1
892.0	0	2	2
894.0	0	2	2
895.0	0	1	1
897.0	0	1	1
898.0	0	2	2
899.0	0	1	1
900.0	0	1	1
901.0	0	2	2
902.0	0	1	1
903.0	0	3	3
904.0	0	1	1
905.0	0	1	1
906.0	0	1	1
908.0	0	2	2
909.0	0	1	1
910.0	0	1	1
911.0	0	1	1
912.0	0	1	1
913.0	0	3	3
916.0	0	1	1
918.0	0	2	2
919.0	0	2	2
921.0	0	1	1
922.0	0	1	1
923.0	0	1	1
924.0	0	2	2
926.0	0	2	2
929.0	0	2	2
931.0	0	1	1
933.0	0	1	1
934.0	0	2	2
936.0	0	1	1
937.0	0	4	4
938.0	0	2	2
939.0	0	1	1
940.0	0	3	3
942.0	0	2	2
943.0	0	1	1
944.0	0	1	1
945.0	0	2	2
946.0	0	1	1
948.0	0	2	2
949.0	0	2	2
951.0	0	2	2
953.0	0	1	1
955.0	0	1	1
956.0	0	3	3
958.0	0	1	1
959.0	0	3	3
960.0	0	3	3
963.0	0	4	4
965.0	0	1	1
966.0	0	1	1
967.0	0	2	2
970.0	0	1	1
971.0	0	1	1
972.0	0	1	1
974.0	0	3	3
975.0	0	3	3
976.0	0	2	2
978.0	0	1	1
979.0	0	2	2
980.0	0	1	1
981.0	0	1	1
982.0	0	2	2
983.0	0	2	2
987.0	0	1	1
988.0	0	2	2
989.0	0	1	1
992.0	0	1	1
994.0	0	2	2
997.0	0	1	1
998.0	0	1	1
1000.0	0	1	1
1004.0	0	1	1
1007.0	0	1	1
1009.0	0	1	1
1010.0	0	1	1
1011.0	0	1	1
1015.0	0	2	2
1018.0	0	2	2
1019.0	0	2	2
1021.0	0	2	2
1023.0	0	1	1
1024.0	0	2	2
1025.0	0	1	1
1026.0	0	2	2
1028.0	0	1	1
1030.0	0	1	1
1031.0	0	2	2
1033.0	0	2	2
1034.0	0	1	1
1035.0	0	1	1
1040.0	0	2	2
1041.0	0	1	1
1043.0	0	1	1
1045.0	0	1	1
1046.0	0	1	1
1049.0	0	1	1
1050.0	0	1	1
1051.0	0	1	1
1055.0	0	1	1
1057.0	0	1	1
1058.0	0	2	2
1062.0	0	1	1
1063.0	0	1	1
1066.0	0	2	2
1068.0	0	1	1
1069.0	0	1	1
1070.0	0	1	1
1074.0	0	2	2
1076.0	0	1	1
1078.0	0	1	1
1080.0	0	1	1
1081.0	0	2	2
1083.0	0	2	2
1084.0	0	1	1
1085.0	0	3	3
1086.0	0	1	1
1089.0	0	2	2
1091.0	0	1	1
1094.0	0	1	1
1095.0	0	1	1
1100.0	0	1	1
1101.0	0	1	1
1102.0	0	1	1
1103.0	0	1	1
1105.0	0	1	1
1106.0	0	1	1
1110.0	0	2	2
1111.0	0	1	1
1112.0	0	3	3
1117.0	0	1	1
1118.0	0	1	1
1119.0	0	3	3
1120.0	0	1	1
1121.0	0	1	1
1122.0	0	2	2
1123.0	0	1	1
1125.0	0	1	1
1127.0	0	1	1
1130.0	0	1	1
1131.0	0	1	1
1132.0	0	2	2
1133.0	0	2	2
1134.0	0	2	2
1135.0	0	1	1
1137.0	0	1	1
1142.0	0	1	1
1144.0	0	1	1
1147.0	0	1	1
1152.0	0	3	3
1154.0	0	2	2
1155.0	0	1	1
1156.0	0	2	2
1158.0	0	1	1
1162.0	0	1	1
1163.0	0	1	1
1165.0	0	2	2
1169.0	0	2	2
1173.0	0	1	1
1177.0	0	1	1
1178.0	0	1	1
1179.0	0	1	1
1180.0	0	1	1
1182.0	0	1	1
1184.0	0	1	1
1189.0	0	1	1
1190.0	0	1	1
1194.0	0	2	2
1197.0	0	2	2
1199.0	0	1	1
1200.0	0	2	2
1201.0	0	1	1
1202.0	0	1	1
1204.0	0	1	1
1205.0	0	1	1
1209.0	0	1	1
1213.0	0	1	1
1215.0	0	1	1
1218.0	0	1	1
1224.0	0	1	1
1225.0	0	2	2
1226.0	0	1	1
1229.0	0	1	1
1231.0	0	1	1
1236.0	0	2	2
1237.0	0	1	1
1241.0	0	1	1
1244.0	0	2	2
1245.0	0	1	1
1247.0	0	1	1
1248.0	0	1	1
1251.0	0	1	1
1252.0	0	1	1
1256.0	0	1	1
1257.0	0	1	1
1258.0	0	1	1
1260.0	0	1	1
1263.0	0	1	1
1264.0	0	1	1
1265.0	0	1	1
1266.0	0	2	2
1267.0	0	1	1
1277.0	0	1	1
1278.0	0	1	1
1282.0	0	3	3
1283.0	0	2	2
1285.0	0	1	1
1287.0	0	2	2
1288.0	0	1	1
1289.0	0	1	1
1291.0	0	1	1
1292.0	0	1	1
1295.0	0	1	1
1297.0	0	1	1
1300.0	0	1	1
1301.0	0	1	1
1302.0	0	1	1
1303.0	0	2	2
1304.0	0	1	1
1306.0	0	1	1
1315.0	0	2	2
1317.0	0	1	1
1318.0	0	2	2
1323.0	0	1	1
1326.0	0	1	1
1334.0	0	1	1
1337.0	0	3	3
1344.0	0	1	1
1345.0	0	1	1
1348.0	0	2	2
1349.0	0	4	4
1355.0	0	1	1
1365.0	0	2	2
1369.0	0	1	1
1370.0	0	1	1
1371.0	0	1	1
1374.0	0	1	1
1375.0	0	2	2
1378.0	0	1	1
1380.0	0	2	2
1382.0	0	1	1
1388.0	0	1	1
1389.0	0	1	1
1396.0	0	1	1
1398.0	0	1	1
1401.0	0	1	1
1407.0	0	1	1
1413.0	0	1	1
1417.0	0	1	1
1419.0	0	1	1
1421.0	0	1	1
1426.0	0	1	1
1431.0	0	1	1
1434.0	0	1	1
1438.0	0	1	1
1441.0	0	1	1
1448.0	0	1	1
1449.0	0	2	2
1451.0	0	1	1
1453.0	0	1	1
1454.0	0	1	1
1456.0	0	1	1
1463.0	0	1	1
1479.0	0	1	1
1480.0	0	1	1
1481.0	0	1	1
1484.0	0	1	1
1486.0	0	1	1
1490.0	0	1	1
1492.0	0	2	2
1497.0	0	1	1
1498.0	0	1	1
1502.0	0	1	1
1504.0	0	1	1
1508.0	0	2	2
1509.0	0	1	1
1514.0	0	2	2
1515.0	0	1	1
1520.0	0	1	1
1530.0	0	2	2
1531.0	0	1	1
1533.0	0	1	1
1535.0	0	1	1
1536.0	0	2	2
1539.0	0	1	1
1547.0	0	1	1
1548.0	0	2	2
