## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/mice_microgravity/outputs_primary/picard/SRR13535292_sorted.bam] OUTPUT=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535292_deduped.bam METRICS_FILE=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535292_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/mice_microgravity/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 21 14:28:49 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	323113	15579112	8679083	0	292981	10053066	0	0.647975	5963518

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
78.0	1.079165	307	307
79.0	1.079165	257	257
80.0	1.079165	247	247
81.0	1.079165	258	258
82.0	1.079165	256	256
83.0	1.079165	265	265
84.0	1.079165	229	229
85.0	1.079165	210	210
86.0	1.079165	234	234
87.0	1.079165	233	233
88.0	1.079165	231	231
89.0	1.079165	211	211
90.0	1.079165	229	229
91.0	1.079165	205	205
92.0	1.079165	175	175
93.0	1.079165	180	180
94.0	1.079165	205	205
95.0	1.079165	174	174
96.0	1.079165	197	197
97.0	1.079165	180	180
98.0	1.079165	177	177
99.0	1.079165	191	191
100.0	1.079165	157	157
101.0	0	182	182
102.0	0	181	181
103.0	0	171	171
104.0	0	137	137
105.0	0	139	139
106.0	0	132	132
107.0	0	130	130
108.0	0	122	122
109.0	0	144	144
110.0	0	131	131
111.0	0	106	106
112.0	0	122	122
113.0	0	131	131
114.0	0	132	132
115.0	0	123	123
116.0	0	136	136
117.0	0	111	111
118.0	0	117	117
119.0	0	119	119
120.0	0	118	118
121.0	0	140	140
122.0	0	118	118
123.0	0	89	89
124.0	0	104	104
125.0	0	123	123
126.0	0	106	106
127.0	0	112	112
128.0	0	95	95
129.0	0	110	110
130.0	0	97	97
131.0	0	96	96
132.0	0	100	100
133.0	0	102	102
134.0	0	100	100
135.0	0	93	93
136.0	0	107	107
137.0	0	76	76
138.0	0	84	84
139.0	0	81	81
140.0	0	96	96
141.0	0	77	77
142.0	0	84	84
143.0	0	72	72
144.0	0	64	64
145.0	0	89	89
146.0	0	69	69
147.0	0	78	78
148.0	0	61	61
149.0	0	56	56
150.0	0	89	89
151.0	0	62	62
152.0	0	84	84
153.0	0	68	68
154.0	0	60	60
155.0	0	70	70
156.0	0	57	57
157.0	0	72	72
158.0	0	55	55
159.0	0	61	61
160.0	0	83	83
161.0	0	61	61
162.0	0	67	67
163.0	0	53	53
164.0	0	63	63
165.0	0	52	52
166.0	0	61	61
167.0	0	57	57
168.0	0	61	61
169.0	0	71	71
170.0	0	57	57
171.0	0	42	42
172.0	0	72	72
173.0	0	49	49
174.0	0	66	66
175.0	0	43	43
176.0	0	47	47
177.0	0	59	59
178.0	0	66	66
179.0	0	57	57
180.0	0	49	49
181.0	0	53	53
182.0	0	50	50
183.0	0	37	37
184.0	0	54	54
185.0	0	53	53
186.0	0	37	37
187.0	0	44	44
188.0	0	39	39
189.0	0	43	43
190.0	0	40	40
191.0	0	41	41
192.0	0	39	39
193.0	0	52	52
194.0	0	46	46
195.0	0	44	44
196.0	0	51	51
197.0	0	42	42
198.0	0	44	44
199.0	0	40	40
200.0	0	56	56
201.0	0	43	43
202.0	0	43	43
203.0	0	36	36
204.0	0	48	48
205.0	0	50	50
206.0	0	37	37
207.0	0	37	37
208.0	0	37	37
209.0	0	46	46
210.0	0	29	29
211.0	0	38	38
212.0	0	26	26
213.0	0	40	40
214.0	0	38	38
215.0	0	38	38
216.0	0	34	34
217.0	0	36	36
218.0	0	37	37
219.0	0	33	33
220.0	0	31	31
221.0	0	29	29
222.0	0	32	32
223.0	0	32	32
224.0	0	32	32
225.0	0	35	35
226.0	0	30	30
227.0	0	26	26
228.0	0	40	40
229.0	0	30	30
230.0	0	29	29
231.0	0	29	29
232.0	0	18	18
233.0	0	33	33
234.0	0	22	22
235.0	0	23	23
236.0	0	27	27
237.0	0	33	33
238.0	0	23	23
239.0	0	27	27
240.0	0	29	29
241.0	0	23	23
242.0	0	23	23
243.0	0	23	23
244.0	0	23	23
245.0	0	22	22
246.0	0	29	29
247.0	0	31	31
248.0	0	24	24
249.0	0	28	28
250.0	0	24	24
251.0	0	24	24
252.0	0	26	26
253.0	0	24	24
254.0	0	25	25
255.0	0	14	14
256.0	0	30	30
257.0	0	22	22
258.0	0	20	20
259.0	0	28	28
260.0	0	23	23
261.0	0	26	26
262.0	0	24	24
263.0	0	20	20
264.0	0	28	28
265.0	0	24	24
266.0	0	21	21
267.0	0	27	27
268.0	0	20	20
269.0	0	23	23
270.0	0	21	21
271.0	0	16	16
272.0	0	19	19
273.0	0	22	22
274.0	0	21	21
275.0	0	16	16
276.0	0	23	23
277.0	0	19	19
278.0	0	24	24
279.0	0	19	19
280.0	0	17	17
281.0	0	19	19
282.0	0	17	17
283.0	0	18	18
284.0	0	18	18
285.0	0	19	19
286.0	0	19	19
287.0	0	20	20
288.0	0	14	14
289.0	0	25	25
290.0	0	18	18
291.0	0	13	13
292.0	0	17	17
293.0	0	13	13
294.0	0	12	12
295.0	0	14	14
296.0	0	17	17
297.0	0	14	14
298.0	0	23	23
299.0	0	16	16
300.0	0	17	17
301.0	0	26	26
302.0	0	12	12
303.0	0	16	16
304.0	0	20	20
305.0	0	18	18
306.0	0	16	16
307.0	0	17	17
308.0	0	10	10
309.0	0	11	11
310.0	0	19	19
311.0	0	11	11
312.0	0	18	18
313.0	0	18	18
314.0	0	15	15
315.0	0	14	14
316.0	0	7	7
317.0	0	8	8
318.0	0	11	11
319.0	0	21	21
320.0	0	18	18
321.0	0	14	14
322.0	0	11	11
323.0	0	14	14
324.0	0	15	15
325.0	0	12	12
326.0	0	16	16
327.0	0	14	14
328.0	0	13	13
329.0	0	15	15
330.0	0	9	9
331.0	0	14	14
332.0	0	13	13
333.0	0	10	10
334.0	0	10	10
335.0	0	15	15
336.0	0	20	20
337.0	0	11	11
338.0	0	10	10
339.0	0	21	21
340.0	0	16	16
341.0	0	17	17
342.0	0	8	8
343.0	0	10	10
344.0	0	11	11
345.0	0	7	7
346.0	0	10	10
347.0	0	17	17
348.0	0	11	11
349.0	0	14	14
350.0	0	17	17
351.0	0	12	12
352.0	0	11	11
353.0	0	8	8
354.0	0	14	14
355.0	0	12	12
356.0	0	20	20
357.0	0	7	7
358.0	0	10	10
359.0	0	8	8
360.0	0	11	11
361.0	0	14	14
362.0	0	17	17
363.0	0	9	9
364.0	0	9	9
365.0	0	14	14
366.0	0	12	12
367.0	0	10	10
368.0	0	10	10
369.0	0	10	10
370.0	0	9	9
371.0	0	7	7
372.0	0	10	10
373.0	0	7	7
374.0	0	20	20
375.0	0	7	7
376.0	0	6	6
377.0	0	7	7
378.0	0	11	11
379.0	0	6	6
380.0	0	10	10
381.0	0	12	12
382.0	0	10	10
383.0	0	11	11
384.0	0	6	6
385.0	0	11	11
386.0	0	6	6
387.0	0	8	8
388.0	0	8	8
389.0	0	12	12
390.0	0	12	12
391.0	0	11	11
392.0	0	12	12
393.0	0	14	14
394.0	0	5	5
395.0	0	8	8
396.0	0	8	8
397.0	0	9	9
398.0	0	10	10
399.0	0	8	8
400.0	0	9	9
401.0	0	9	9
402.0	0	18	18
403.0	0	8	8
404.0	0	5	5
405.0	0	7	7
406.0	0	6	6
407.0	0	12	12
408.0	0	9	9
409.0	0	8	8
410.0	0	12	12
411.0	0	2	2
412.0	0	17	17
413.0	0	15	15
414.0	0	7	7
415.0	0	9	9
416.0	0	6	6
417.0	0	7	7
418.0	0	6	6
419.0	0	10	10
420.0	0	9	9
421.0	0	5	5
422.0	0	5	5
423.0	0	9	9
424.0	0	9	9
425.0	0	6	6
426.0	0	10	10
427.0	0	5	5
428.0	0	3	3
429.0	0	7	7
430.0	0	6	6
431.0	0	5	5
432.0	0	18	18
433.0	0	9	9
434.0	0	4	4
435.0	0	11	11
436.0	0	8	8
437.0	0	6	6
438.0	0	4	4
439.0	0	8	8
440.0	0	7	7
441.0	0	7	7
442.0	0	7	7
443.0	0	2	2
444.0	0	10	10
445.0	0	10	10
446.0	0	11	11
447.0	0	5	5
448.0	0	6	6
449.0	0	3	3
450.0	0	6	6
451.0	0	9	9
452.0	0	6	6
453.0	0	7	7
454.0	0	4	4
455.0	0	7	7
456.0	0	6	6
457.0	0	13	13
458.0	0	6	6
459.0	0	5	5
460.0	0	7	7
461.0	0	12	12
462.0	0	3	3
463.0	0	1	1
464.0	0	5	5
465.0	0	6	6
466.0	0	8	8
467.0	0	7	7
468.0	0	5	5
469.0	0	5	5
470.0	0	9	9
471.0	0	6	6
472.0	0	6	6
473.0	0	5	5
474.0	0	9	9
475.0	0	5	5
476.0	0	4	4
477.0	0	3	3
478.0	0	3	3
479.0	0	2	2
480.0	0	9	9
481.0	0	7	7
482.0	0	11	11
483.0	0	6	6
484.0	0	3	3
485.0	0	4	4
486.0	0	9	9
487.0	0	4	4
488.0	0	2	2
489.0	0	2	2
490.0	0	4	4
491.0	0	4	4
492.0	0	3	3
493.0	0	12	12
494.0	0	11	11
495.0	0	2	2
496.0	0	6	6
497.0	0	3	3
498.0	0	6	6
499.0	0	5	5
500.0	0	2	2
501.0	0	8	8
502.0	0	6	6
503.0	0	3	3
504.0	0	4	4
505.0	0	7	7
506.0	0	9	9
507.0	0	10	10
508.0	0	4	4
509.0	0	9	9
510.0	0	11	11
511.0	0	3	3
512.0	0	5	5
513.0	0	3	3
514.0	0	5	5
515.0	0	10	10
516.0	0	5	5
517.0	0	3	3
518.0	0	7	7
519.0	0	4	4
520.0	0	5	5
521.0	0	5	5
522.0	0	3	3
523.0	0	8	8
524.0	0	3	3
525.0	0	4	4
526.0	0	3	3
527.0	0	4	4
528.0	0	5	5
529.0	0	7	7
530.0	0	3	3
531.0	0	3	3
532.0	0	8	8
533.0	0	9	9
534.0	0	3	3
535.0	0	3	3
536.0	0	4	4
537.0	0	2	2
538.0	0	6	6
539.0	0	2	2
540.0	0	5	5
541.0	0	7	7
542.0	0	8	8
543.0	0	8	8
544.0	0	7	7
545.0	0	2	2
546.0	0	1	1
547.0	0	4	4
548.0	0	3	3
549.0	0	4	4
550.0	0	2	2
551.0	0	9	9
553.0	0	7	7
554.0	0	5	5
555.0	0	3	3
556.0	0	5	5
557.0	0	4	4
558.0	0	3	3
559.0	0	5	5
560.0	0	3	3
561.0	0	6	6
562.0	0	4	4
564.0	0	5	5
565.0	0	3	3
566.0	0	5	5
567.0	0	6	6
568.0	0	6	6
569.0	0	2	2
570.0	0	4	4
571.0	0	3	3
572.0	0	3	3
573.0	0	1	1
574.0	0	4	4
575.0	0	5	5
576.0	0	6	6
577.0	0	6	6
578.0	0	3	3
579.0	0	3	3
580.0	0	3	3
581.0	0	4	4
582.0	0	2	2
583.0	0	5	5
584.0	0	9	9
585.0	0	3	3
586.0	0	5	5
587.0	0	2	2
588.0	0	2	2
589.0	0	6	6
590.0	0	1	1
591.0	0	1	1
592.0	0	3	3
593.0	0	5	5
594.0	0	3	3
595.0	0	2	2
596.0	0	7	7
597.0	0	4	4
598.0	0	2	2
599.0	0	3	3
600.0	0	7	7
601.0	0	1	1
602.0	0	1	1
603.0	0	5	5
604.0	0	4	4
605.0	0	2	2
606.0	0	4	4
607.0	0	5	5
608.0	0	3	3
609.0	0	1	1
610.0	0	1	1
611.0	0	4	4
612.0	0	2	2
613.0	0	3	3
614.0	0	4	4
615.0	0	4	4
616.0	0	6	6
617.0	0	3	3
618.0	0	2	2
619.0	0	1	1
620.0	0	1	1
621.0	0	2	2
622.0	0	3	3
623.0	0	3	3
624.0	0	8	8
625.0	0	4	4
626.0	0	4	4
627.0	0	5	5
628.0	0	2	2
629.0	0	5	5
630.0	0	2	2
631.0	0	4	4
633.0	0	2	2
634.0	0	4	4
635.0	0	4	4
636.0	0	3	3
637.0	0	3	3
638.0	0	2	2
639.0	0	3	3
640.0	0	1	1
641.0	0	2	2
642.0	0	2	2
643.0	0	1	1
644.0	0	3	3
645.0	0	5	5
646.0	0	5	5
647.0	0	2	2
648.0	0	3	3
649.0	0	3	3
650.0	0	3	3
651.0	0	2	2
652.0	0	3	3
653.0	0	2	2
654.0	0	3	3
655.0	0	4	4
657.0	0	1	1
658.0	0	2	2
659.0	0	1	1
660.0	0	5	5
661.0	0	1	1
662.0	0	5	5
663.0	0	2	2
664.0	0	3	3
665.0	0	2	2
666.0	0	1	1
667.0	0	4	4
668.0	0	4	4
669.0	0	2	2
670.0	0	2	2
671.0	0	1	1
673.0	0	5	5
674.0	0	3	3
675.0	0	3	3
676.0	0	4	4
677.0	0	1	1
678.0	0	3	3
679.0	0	4	4
681.0	0	2	2
682.0	0	2	2
683.0	0	2	2
684.0	0	5	5
685.0	0	1	1
686.0	0	5	5
687.0	0	2	2
688.0	0	3	3
689.0	0	2	2
690.0	0	1	1
692.0	0	2	2
693.0	0	1	1
694.0	0	4	4
695.0	0	2	2
696.0	0	2	2
697.0	0	2	2
698.0	0	1	1
700.0	0	1	1
701.0	0	1	1
702.0	0	1	1
703.0	0	2	2
704.0	0	1	1
705.0	0	2	2
706.0	0	1	1
707.0	0	5	5
708.0	0	5	5
709.0	0	4	4
710.0	0	3	3
711.0	0	2	2
712.0	0	2	2
713.0	0	3	3
714.0	0	4	4
715.0	0	1	1
716.0	0	1	1
717.0	0	3	3
718.0	0	1	1
719.0	0	1	1
720.0	0	2	2
721.0	0	2	2
722.0	0	1	1
723.0	0	2	2
724.0	0	1	1
725.0	0	2	2
726.0	0	1	1
727.0	0	1	1
729.0	0	2	2
730.0	0	1	1
731.0	0	2	2
732.0	0	1	1
733.0	0	1	1
735.0	0	2	2
736.0	0	3	3
737.0	0	2	2
738.0	0	5	5
739.0	0	2	2
740.0	0	4	4
742.0	0	1	1
743.0	0	3	3
744.0	0	2	2
745.0	0	2	2
746.0	0	4	4
748.0	0	2	2
749.0	0	1	1
750.0	0	1	1
751.0	0	4	4
752.0	0	1	1
753.0	0	3	3
754.0	0	3	3
755.0	0	4	4
757.0	0	2	2
758.0	0	5	5
760.0	0	1	1
762.0	0	1	1
763.0	0	4	4
764.0	0	2	2
766.0	0	2	2
767.0	0	1	1
768.0	0	2	2
769.0	0	3	3
770.0	0	1	1
771.0	0	3	3
772.0	0	2	2
773.0	0	2	2
774.0	0	1	1
775.0	0	3	3
777.0	0	1	1
778.0	0	2	2
779.0	0	3	3
780.0	0	3	3
781.0	0	2	2
784.0	0	4	4
785.0	0	1	1
786.0	0	2	2
787.0	0	4	4
788.0	0	1	1
789.0	0	2	2
790.0	0	2	2
791.0	0	3	3
792.0	0	4	4
793.0	0	1	1
794.0	0	3	3
796.0	0	3	3
798.0	0	1	1
799.0	0	2	2
800.0	0	2	2
802.0	0	3	3
803.0	0	2	2
804.0	0	2	2
805.0	0	1	1
806.0	0	1	1
807.0	0	2	2
809.0	0	1	1
810.0	0	3	3
811.0	0	1	1
812.0	0	2	2
813.0	0	2	2
814.0	0	3	3
815.0	0	3	3
816.0	0	3	3
817.0	0	1	1
819.0	0	2	2
820.0	0	1	1
822.0	0	2	2
824.0	0	1	1
825.0	0	1	1
826.0	0	3	3
827.0	0	2	2
828.0	0	1	1
829.0	0	3	3
830.0	0	4	4
831.0	0	2	2
832.0	0	2	2
833.0	0	2	2
834.0	0	1	1
835.0	0	2	2
836.0	0	2	2
837.0	0	1	1
838.0	0	4	4
839.0	0	2	2
840.0	0	1	1
842.0	0	2	2
843.0	0	4	4
844.0	0	1	1
845.0	0	1	1
847.0	0	2	2
849.0	0	2	2
850.0	0	1	1
851.0	0	2	2
852.0	0	1	1
853.0	0	2	2
854.0	0	2	2
855.0	0	1	1
856.0	0	1	1
857.0	0	3	3
858.0	0	1	1
859.0	0	1	1
862.0	0	2	2
864.0	0	2	2
866.0	0	1	1
867.0	0	1	1
868.0	0	1	1
870.0	0	2	2
871.0	0	3	3
872.0	0	2	2
873.0	0	3	3
874.0	0	2	2
876.0	0	1	1
877.0	0	2	2
878.0	0	1	1
880.0	0	2	2
881.0	0	2	2
882.0	0	1	1
883.0	0	1	1
884.0	0	2	2
885.0	0	2	2
886.0	0	2	2
887.0	0	1	1
888.0	0	2	2
889.0	0	1	1
890.0	0	2	2
891.0	0	1	1
892.0	0	2	2
893.0	0	1	1
894.0	0	1	1
895.0	0	4	4
897.0	0	2	2
899.0	0	4	4
901.0	0	1	1
902.0	0	3	3
905.0	0	2	2
906.0	0	2	2
907.0	0	1	1
908.0	0	2	2
909.0	0	2	2
910.0	0	2	2
911.0	0	2	2
913.0	0	1	1
914.0	0	2	2
915.0	0	2	2
917.0	0	3	3
919.0	0	2	2
923.0	0	1	1
924.0	0	1	1
926.0	0	2	2
929.0	0	2	2
930.0	0	2	2
931.0	0	1	1
936.0	0	2	2
938.0	0	1	1
939.0	0	1	1
940.0	0	2	2
941.0	0	2	2
942.0	0	1	1
943.0	0	1	1
947.0	0	3	3
948.0	0	1	1
951.0	0	2	2
953.0	0	4	4
954.0	0	1	1
955.0	0	1	1
956.0	0	3	3
958.0	0	1	1
959.0	0	3	3
962.0	0	1	1
965.0	0	1	1
967.0	0	2	2
968.0	0	2	2
969.0	0	1	1
970.0	0	1	1
971.0	0	2	2
973.0	0	1	1
974.0	0	2	2
975.0	0	2	2
976.0	0	2	2
978.0	0	1	1
979.0	0	2	2
980.0	0	2	2
981.0	0	1	1
985.0	0	3	3
987.0	0	1	1
989.0	0	1	1
990.0	0	1	1
991.0	0	1	1
992.0	0	1	1
993.0	0	2	2
994.0	0	1	1
995.0	0	2	2
996.0	0	1	1
1000.0	0	2	2
1002.0	0	1	1
1003.0	0	5	5
1004.0	0	2	2
1005.0	0	1	1
1006.0	0	1	1
1007.0	0	1	1
1008.0	0	1	1
1009.0	0	1	1
1010.0	0	1	1
1011.0	0	1	1
1016.0	0	1	1
1018.0	0	2	2
1019.0	0	2	2
1020.0	0	1	1
1021.0	0	1	1
1024.0	0	1	1
1027.0	0	1	1
1028.0	0	1	1
1031.0	0	1	1
1032.0	0	1	1
1033.0	0	1	1
1034.0	0	3	3
1035.0	0	1	1
1036.0	0	1	1
1037.0	0	1	1
1039.0	0	1	1
1040.0	0	2	2
1041.0	0	3	3
1044.0	0	1	1
1045.0	0	3	3
1047.0	0	1	1
1048.0	0	2	2
1050.0	0	1	1
1051.0	0	1	1
1052.0	0	1	1
1054.0	0	1	1
1055.0	0	1	1
1056.0	0	2	2
1060.0	0	1	1
1061.0	0	2	2
1063.0	0	2	2
1065.0	0	2	2
1066.0	0	1	1
1068.0	0	3	3
1069.0	0	2	2
1072.0	0	1	1
1073.0	0	1	1
1077.0	0	1	1
1078.0	0	1	1
1079.0	0	1	1
1082.0	0	2	2
1083.0	0	1	1
1084.0	0	2	2
1085.0	0	1	1
1086.0	0	2	2
1087.0	0	1	1
1089.0	0	2	2
1090.0	0	1	1
1091.0	0	1	1
1093.0	0	1	1
1094.0	0	2	2
1095.0	0	2	2
1096.0	0	3	3
1099.0	0	1	1
1101.0	0	2	2
1102.0	0	1	1
1104.0	0	2	2
1106.0	0	2	2
1107.0	0	1	1
1108.0	0	2	2
1109.0	0	1	1
1111.0	0	1	1
1113.0	0	1	1
1114.0	0	1	1
1116.0	0	2	2
1117.0	0	1	1
1118.0	0	1	1
1119.0	0	3	3
1120.0	0	1	1
1122.0	0	3	3
1123.0	0	1	1
1125.0	0	1	1
1126.0	0	1	1
1128.0	0	2	2
1129.0	0	1	1
1130.0	0	2	2
1131.0	0	1	1
1132.0	0	1	1
1133.0	0	1	1
1134.0	0	1	1
1135.0	0	1	1
1137.0	0	1	1
1139.0	0	2	2
1140.0	0	2	2
1144.0	0	1	1
1146.0	0	2	2
1151.0	0	1	1
1152.0	0	3	3
1155.0	0	1	1
1156.0	0	1	1
1157.0	0	1	1
1159.0	0	1	1
1163.0	0	2	2
1164.0	0	1	1
1165.0	0	1	1
1166.0	0	1	1
1167.0	0	1	1
1168.0	0	1	1
1172.0	0	1	1
1175.0	0	1	1
1176.0	0	2	2
1177.0	0	2	2
1182.0	0	2	2
1184.0	0	1	1
1189.0	0	1	1
1191.0	0	2	2
1193.0	0	3	3
1195.0	0	1	1
1198.0	0	1	1
1199.0	0	1	1
1201.0	0	2	2
1207.0	0	2	2
1211.0	0	1	1
1214.0	0	3	3
1215.0	0	2	2
1216.0	0	3	3
1219.0	0	1	1
1221.0	0	2	2
1222.0	0	2	2
1223.0	0	2	2
1230.0	0	1	1
1232.0	0	1	1
1233.0	0	1	1
1238.0	0	1	1
1241.0	0	1	1
1242.0	0	1	1
1243.0	0	1	1
1244.0	0	1	1
1245.0	0	2	2
1247.0	0	2	2
1250.0	0	2	2
1253.0	0	1	1
1256.0	0	1	1
1258.0	0	1	1
1259.0	0	2	2
1262.0	0	1	1
1263.0	0	1	1
1265.0	0	2	2
1266.0	0	1	1
1267.0	0	1	1
1268.0	0	1	1
1270.0	0	1	1
1271.0	0	2	2
1272.0	0	1	1
1273.0	0	1	1
1274.0	0	1	1
1276.0	0	1	1
1279.0	0	1	1
1281.0	0	1	1
1282.0	0	1	1
1284.0	0	1	1
1285.0	0	1	1
1295.0	0	2	2
1296.0	0	2	2
1297.0	0	2	2
1301.0	0	1	1
1304.0	0	1	1
1305.0	0	1	1
1307.0	0	1	1
1309.0	0	1	1
1312.0	0	1	1
1314.0	0	2	2
1316.0	0	1	1
1317.0	0	2	2
1318.0	0	2	2
1321.0	0	1	1
1322.0	0	1	1
1323.0	0	1	1
1326.0	0	1	1
1329.0	0	2	2
1332.0	0	1	1
1335.0	0	1	1
1336.0	0	1	1
1337.0	0	1	1
1339.0	0	1	1
1340.0	0	1	1
1341.0	0	1	1
1343.0	0	2	2
1346.0	0	1	1
1347.0	0	1	1
1350.0	0	2	2
1354.0	0	1	1
1356.0	0	2	2
1357.0	0	1	1
1358.0	0	1	1
1359.0	0	1	1
1361.0	0	1	1
1365.0	0	1	1
1383.0	0	1	1
1385.0	0	2	2
1387.0	0	1	1
1388.0	0	1	1
