## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/mice_microgravity/outputs_primary/picard/SRR13535290_sorted.bam] OUTPUT=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535290_deduped.bam METRICS_FILE=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535290_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/mice_microgravity/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 21 14:31:01 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	733920	30816125	14281783	0	685493	21818450	0	0.71068	9342829

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
384.0	0	15	15
385.0	0	23	23
386.0	0	24	24
387.0	0	15	15
388.0	0	30	30
389.0	0	27	27
390.0	0	17	17
391.0	0	29	29
392.0	0	19	19
393.0	0	27	27
394.0	0	18	18
395.0	0	19	19
396.0	0	24	24
397.0	0	21	21
398.0	0	20	20
399.0	0	20	20
400.0	0	23	23
401.0	0	21	21
402.0	0	18	18
403.0	0	14	14
404.0	0	11	11
405.0	0	18	18
406.0	0	20	20
407.0	0	20	20
408.0	0	18	18
409.0	0	19	19
410.0	0	20	20
411.0	0	22	22
412.0	0	21	21
413.0	0	18	18
414.0	0	15	15
415.0	0	19	19
416.0	0	19	19
417.0	0	18	18
418.0	0	32	32
419.0	0	12	12
420.0	0	21	21
421.0	0	19	19
422.0	0	15	15
423.0	0	17	17
424.0	0	18	18
425.0	0	12	12
426.0	0	18	18
427.0	0	24	24
428.0	0	24	24
429.0	0	17	17
430.0	0	19	19
431.0	0	22	22
432.0	0	12	12
433.0	0	20	20
434.0	0	18	18
435.0	0	28	28
436.0	0	13	13
437.0	0	18	18
438.0	0	18	18
439.0	0	24	24
440.0	0	21	21
441.0	0	14	14
442.0	0	16	16
443.0	0	18	18
444.0	0	17	17
445.0	0	21	21
446.0	0	16	16
447.0	0	20	20
448.0	0	14	14
449.0	0	20	20
450.0	0	24	24
451.0	0	19	19
452.0	0	14	14
453.0	0	25	25
454.0	0	17	17
455.0	0	19	19
456.0	0	18	18
457.0	0	15	15
458.0	0	17	17
459.0	0	20	20
460.0	0	19	19
461.0	0	15	15
462.0	0	22	22
463.0	0	21	21
464.0	0	14	14
465.0	0	10	10
466.0	0	15	15
467.0	0	14	14
468.0	0	18	18
469.0	0	19	19
470.0	0	12	12
471.0	0	16	16
472.0	0	12	12
473.0	0	16	16
474.0	0	10	10
475.0	0	15	15
476.0	0	13	13
477.0	0	18	18
478.0	0	9	9
479.0	0	14	14
480.0	0	14	14
481.0	0	10	10
482.0	0	15	15
483.0	0	15	15
484.0	0	14	14
485.0	0	15	15
486.0	0	18	18
487.0	0	10	10
488.0	0	18	18
489.0	0	12	12
490.0	0	15	15
491.0	0	19	19
492.0	0	12	12
493.0	0	9	9
494.0	0	7	7
495.0	0	17	17
496.0	0	9	9
497.0	0	7	7
498.0	0	12	12
499.0	0	14	14
500.0	0	14	14
501.0	0	12	12
502.0	0	14	14
503.0	0	11	11
504.0	0	16	16
505.0	0	11	11
506.0	0	16	16
507.0	0	15	15
508.0	0	14	14
509.0	0	11	11
510.0	0	16	16
511.0	0	8	8
512.0	0	14	14
513.0	0	15	15
514.0	0	11	11
515.0	0	10	10
516.0	0	12	12
517.0	0	17	17
518.0	0	12	12
519.0	0	8	8
520.0	0	8	8
521.0	0	17	17
522.0	0	16	16
523.0	0	8	8
524.0	0	19	19
525.0	0	6	6
526.0	0	16	16
527.0	0	16	16
528.0	0	11	11
529.0	0	11	11
530.0	0	7	7
531.0	0	11	11
532.0	0	11	11
533.0	0	12	12
534.0	0	13	13
535.0	0	11	11
536.0	0	13	13
537.0	0	13	13
538.0	0	7	7
539.0	0	11	11
540.0	0	15	15
541.0	0	9	9
542.0	0	15	15
543.0	0	3	3
544.0	0	5	5
545.0	0	12	12
546.0	0	8	8
547.0	0	13	13
548.0	0	7	7
549.0	0	8	8
550.0	0	14	14
551.0	0	14	14
552.0	0	10	10
553.0	0	9	9
554.0	0	6	6
555.0	0	7	7
556.0	0	8	8
557.0	0	10	10
558.0	0	14	14
559.0	0	10	10
560.0	0	8	8
561.0	0	6	6
562.0	0	9	9
563.0	0	15	15
564.0	0	13	13
565.0	0	6	6
566.0	0	6	6
567.0	0	11	11
568.0	0	6	6
569.0	0	6	6
570.0	0	7	7
571.0	0	11	11
572.0	0	4	4
573.0	0	6	6
574.0	0	9	9
575.0	0	7	7
576.0	0	9	9
577.0	0	6	6
578.0	0	9	9
579.0	0	13	13
580.0	0	7	7
581.0	0	7	7
582.0	0	13	13
583.0	0	16	16
584.0	0	12	12
585.0	0	11	11
586.0	0	11	11
587.0	0	12	12
588.0	0	12	12
589.0	0	7	7
590.0	0	15	15
591.0	0	9	9
592.0	0	5	5
593.0	0	11	11
594.0	0	7	7
595.0	0	9	9
596.0	0	9	9
597.0	0	6	6
598.0	0	8	8
599.0	0	12	12
600.0	0	8	8
601.0	0	14	14
602.0	0	7	7
603.0	0	12	12
604.0	0	7	7
605.0	0	7	7
606.0	0	9	9
607.0	0	10	10
608.0	0	5	5
609.0	0	10	10
610.0	0	8	8
611.0	0	6	6
612.0	0	8	8
613.0	0	10	10
614.0	0	5	5
615.0	0	5	5
616.0	0	10	10
617.0	0	14	14
618.0	0	14	14
619.0	0	5	5
620.0	0	11	11
621.0	0	10	10
622.0	0	15	15
623.0	0	8	8
624.0	0	5	5
625.0	0	12	12
626.0	0	9	9
627.0	0	10	10
628.0	0	10	10
629.0	0	10	10
630.0	0	12	12
631.0	0	7	7
632.0	0	7	7
633.0	0	11	11
634.0	0	10	10
635.0	0	9	9
636.0	0	6	6
637.0	0	8	8
638.0	0	14	14
639.0	0	6	6
640.0	0	6	6
641.0	0	13	13
642.0	0	8	8
643.0	0	9	9
644.0	0	2	2
645.0	0	5	5
646.0	0	6	6
647.0	0	4	4
648.0	0	4	4
649.0	0	5	5
650.0	0	7	7
651.0	0	6	6
652.0	0	13	13
653.0	0	4	4
654.0	0	3	3
655.0	0	14	14
656.0	0	7	7
657.0	0	12	12
658.0	0	11	11
659.0	0	6	6
660.0	0	5	5
661.0	0	9	9
662.0	0	9	9
663.0	0	7	7
664.0	0	8	8
665.0	0	5	5
666.0	0	8	8
667.0	0	13	13
668.0	0	5	5
669.0	0	13	13
670.0	0	7	7
671.0	0	7	7
672.0	0	6	6
673.0	0	2	2
674.0	0	5	5
675.0	0	4	4
676.0	0	7	7
677.0	0	6	6
678.0	0	9	9
679.0	0	9	9
680.0	0	8	8
681.0	0	11	11
682.0	0	5	5
683.0	0	6	6
684.0	0	8	8
685.0	0	7	7
686.0	0	5	5
687.0	0	6	6
688.0	0	8	8
689.0	0	8	8
690.0	0	11	11
691.0	0	9	9
692.0	0	2	2
693.0	0	4	4
694.0	0	8	8
695.0	0	10	10
696.0	0	5	5
697.0	0	5	5
698.0	0	6	6
699.0	0	8	8
700.0	0	1	1
701.0	0	3	3
702.0	0	5	5
703.0	0	6	6
704.0	0	2	2
705.0	0	4	4
706.0	0	4	4
707.0	0	4	4
708.0	0	9	9
709.0	0	8	8
710.0	0	11	11
711.0	0	6	6
712.0	0	4	4
713.0	0	4	4
714.0	0	7	7
715.0	0	8	8
716.0	0	3	3
717.0	0	12	12
718.0	0	3	3
719.0	0	5	5
720.0	0	6	6
721.0	0	3	3
722.0	0	10	10
723.0	0	8	8
724.0	0	4	4
725.0	0	5	5
726.0	0	8	8
727.0	0	5	5
728.0	0	3	3
729.0	0	3	3
730.0	0	9	9
731.0	0	5	5
732.0	0	6	6
733.0	0	7	7
734.0	0	6	6
735.0	0	13	13
736.0	0	6	6
737.0	0	3	3
738.0	0	7	7
739.0	0	6	6
740.0	0	5	5
741.0	0	7	7
742.0	0	5	5
743.0	0	5	5
744.0	0	4	4
745.0	0	6	6
746.0	0	9	9
747.0	0	8	8
748.0	0	3	3
749.0	0	3	3
750.0	0	6	6
751.0	0	2	2
752.0	0	7	7
753.0	0	3	3
754.0	0	9	9
755.0	0	2	2
756.0	0	6	6
757.0	0	4	4
758.0	0	5	5
759.0	0	7	7
760.0	0	4	4
761.0	0	3	3
762.0	0	2	2
763.0	0	5	5
764.0	0	2	2
765.0	0	7	7
766.0	0	8	8
767.0	0	5	5
768.0	0	5	5
769.0	0	9	9
770.0	0	8	8
771.0	0	1	1
772.0	0	4	4
773.0	0	4	4
774.0	0	3	3
775.0	0	4	4
776.0	0	1	1
777.0	0	5	5
778.0	0	4	4
779.0	0	6	6
780.0	0	2	2
781.0	0	7	7
783.0	0	6	6
784.0	0	5	5
785.0	0	8	8
786.0	0	6	6
787.0	0	5	5
788.0	0	6	6
789.0	0	5	5
790.0	0	7	7
791.0	0	5	5
792.0	0	5	5
793.0	0	2	2
794.0	0	4	4
795.0	0	6	6
796.0	0	1	1
797.0	0	5	5
798.0	0	1	1
799.0	0	3	3
800.0	0	2	2
801.0	0	1	1
802.0	0	7	7
803.0	0	5	5
804.0	0	7	7
805.0	0	5	5
806.0	0	9	9
807.0	0	4	4
808.0	0	7	7
809.0	0	5	5
810.0	0	5	5
811.0	0	5	5
812.0	0	3	3
813.0	0	6	6
814.0	0	4	4
815.0	0	4	4
816.0	0	6	6
817.0	0	5	5
818.0	0	2	2
819.0	0	6	6
820.0	0	5	5
821.0	0	7	7
822.0	0	8	8
823.0	0	5	5
824.0	0	4	4
825.0	0	2	2
826.0	0	7	7
827.0	0	3	3
828.0	0	4	4
829.0	0	5	5
830.0	0	4	4
831.0	0	6	6
832.0	0	3	3
833.0	0	3	3
834.0	0	5	5
835.0	0	4	4
836.0	0	7	7
837.0	0	1	1
838.0	0	4	4
839.0	0	2	2
840.0	0	4	4
841.0	0	6	6
842.0	0	5	5
843.0	0	1	1
844.0	0	5	5
845.0	0	9	9
846.0	0	3	3
847.0	0	5	5
848.0	0	5	5
849.0	0	5	5
850.0	0	6	6
851.0	0	1	1
852.0	0	6	6
853.0	0	3	3
854.0	0	2	2
855.0	0	2	2
856.0	0	1	1
857.0	0	7	7
858.0	0	3	3
859.0	0	5	5
860.0	0	3	3
861.0	0	5	5
862.0	0	3	3
863.0	0	4	4
864.0	0	3	3
865.0	0	8	8
866.0	0	4	4
867.0	0	1	1
869.0	0	4	4
870.0	0	4	4
871.0	0	1	1
872.0	0	2	2
873.0	0	12	12
874.0	0	6	6
875.0	0	3	3
876.0	0	5	5
877.0	0	4	4
878.0	0	3	3
879.0	0	2	2
880.0	0	3	3
881.0	0	4	4
882.0	0	6	6
883.0	0	4	4
884.0	0	7	7
885.0	0	6	6
886.0	0	3	3
887.0	0	6	6
888.0	0	5	5
889.0	0	6	6
890.0	0	3	3
891.0	0	6	6
892.0	0	3	3
893.0	0	5	5
894.0	0	8	8
895.0	0	3	3
896.0	0	3	3
897.0	0	4	4
898.0	0	3	3
899.0	0	2	2
900.0	0	2	2
901.0	0	5	5
902.0	0	2	2
903.0	0	6	6
904.0	0	5	5
905.0	0	2	2
906.0	0	8	8
907.0	0	3	3
908.0	0	5	5
909.0	0	7	7
910.0	0	6	6
911.0	0	5	5
913.0	0	3	3
914.0	0	2	2
915.0	0	2	2
916.0	0	5	5
917.0	0	2	2
918.0	0	3	3
919.0	0	5	5
920.0	0	1	1
921.0	0	2	2
923.0	0	2	2
924.0	0	3	3
925.0	0	2	2
926.0	0	5	5
927.0	0	4	4
928.0	0	7	7
929.0	0	2	2
930.0	0	4	4
931.0	0	4	4
932.0	0	7	7
933.0	0	3	3
934.0	0	4	4
935.0	0	3	3
936.0	0	3	3
937.0	0	2	2
938.0	0	2	2
939.0	0	5	5
940.0	0	4	4
941.0	0	1	1
942.0	0	1	1
943.0	0	3	3
944.0	0	5	5
945.0	0	4	4
946.0	0	3	3
947.0	0	1	1
948.0	0	4	4
949.0	0	3	3
951.0	0	4	4
953.0	0	1	1
954.0	0	3	3
955.0	0	3	3
956.0	0	2	2
957.0	0	7	7
958.0	0	6	6
959.0	0	4	4
960.0	0	2	2
961.0	0	4	4
962.0	0	2	2
963.0	0	5	5
964.0	0	4	4
965.0	0	1	1
966.0	0	2	2
968.0	0	4	4
969.0	0	4	4
970.0	0	4	4
972.0	0	5	5
973.0	0	5	5
974.0	0	5	5
975.0	0	2	2
976.0	0	6	6
977.0	0	3	3
978.0	0	4	4
979.0	0	1	1
980.0	0	5	5
981.0	0	2	2
982.0	0	2	2
984.0	0	1	1
985.0	0	4	4
986.0	0	5	5
988.0	0	3	3
989.0	0	2	2
991.0	0	1	1
992.0	0	1	1
993.0	0	4	4
994.0	0	3	3
995.0	0	3	3
996.0	0	7	7
997.0	0	3	3
998.0	0	3	3
999.0	0	2	2
1000.0	0	6	6
1001.0	0	4	4
1002.0	0	3	3
1003.0	0	2	2
1004.0	0	4	4
1005.0	0	3	3
1007.0	0	2	2
1008.0	0	2	2
1009.0	0	2	2
1010.0	0	5	5
1011.0	0	1	1
1012.0	0	5	5
1013.0	0	1	1
1014.0	0	2	2
1015.0	0	6	6
1016.0	0	3	3
1017.0	0	1	1
1018.0	0	3	3
1019.0	0	2	2
1020.0	0	3	3
1021.0	0	2	2
1022.0	0	3	3
1023.0	0	1	1
1024.0	0	1	1
1025.0	0	3	3
1026.0	0	2	2
1027.0	0	4	4
1028.0	0	4	4
1029.0	0	2	2
1030.0	0	5	5
1031.0	0	3	3
1033.0	0	2	2
1034.0	0	6	6
1036.0	0	4	4
1037.0	0	2	2
1038.0	0	3	3
1039.0	0	1	1
1040.0	0	1	1
1041.0	0	1	1
1042.0	0	3	3
1043.0	0	4	4
1044.0	0	2	2
1045.0	0	2	2
1047.0	0	6	6
1048.0	0	2	2
1049.0	0	1	1
1050.0	0	2	2
1051.0	0	2	2
1053.0	0	3	3
1054.0	0	2	2
1056.0	0	2	2
1057.0	0	5	5
1058.0	0	6	6
1059.0	0	2	2
1060.0	0	2	2
1061.0	0	2	2
1062.0	0	2	2
1064.0	0	2	2
1065.0	0	1	1
1066.0	0	2	2
1067.0	0	3	3
1068.0	0	3	3
1069.0	0	2	2
1070.0	0	2	2
1071.0	0	2	2
1072.0	0	4	4
1073.0	0	3	3
1074.0	0	2	2
1076.0	0	4	4
1077.0	0	1	1
1078.0	0	1	1
1079.0	0	2	2
1081.0	0	3	3
1082.0	0	1	1
1083.0	0	2	2
1084.0	0	3	3
1085.0	0	2	2
1086.0	0	2	2
1087.0	0	1	1
1088.0	0	1	1
1089.0	0	4	4
1090.0	0	3	3
1091.0	0	3	3
1093.0	0	4	4
1094.0	0	1	1
1095.0	0	5	5
1096.0	0	1	1
1097.0	0	2	2
1098.0	0	2	2
1099.0	0	2	2
1101.0	0	1	1
1102.0	0	4	4
1103.0	0	8	8
1104.0	0	5	5
1105.0	0	2	2
1106.0	0	3	3
1107.0	0	1	1
1108.0	0	9	9
1109.0	0	5	5
1111.0	0	3	3
1112.0	0	1	1
1113.0	0	4	4
1114.0	0	2	2
1115.0	0	1	1
1116.0	0	3	3
1117.0	0	2	2
1118.0	0	3	3
1119.0	0	3	3
1120.0	0	1	1
1121.0	0	1	1
1122.0	0	2	2
1123.0	0	3	3
1124.0	0	2	2
1125.0	0	2	2
1126.0	0	4	4
1127.0	0	5	5
1129.0	0	2	2
1130.0	0	1	1
1131.0	0	3	3
1132.0	0	2	2
1133.0	0	5	5
1134.0	0	1	1
1135.0	0	1	1
1136.0	0	3	3
1137.0	0	2	2
1139.0	0	1	1
1140.0	0	1	1
1141.0	0	3	3
1142.0	0	2	2
1143.0	0	5	5
1144.0	0	2	2
1145.0	0	3	3
1146.0	0	1	1
1147.0	0	3	3
1148.0	0	2	2
1149.0	0	3	3
1150.0	0	2	2
1151.0	0	3	3
1152.0	0	2	2
1153.0	0	5	5
