## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/mice_microgravity/outputs_primary/picard/SRR13535276_sorted.bam] OUTPUT=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535276_deduped.bam METRICS_FILE=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535276_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/mice_microgravity/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 21 14:19:31 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	393574	17897549	10095667	0	366825	13142970	0	0.736495	4879104

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
302.0	0	21	21
303.0	0	25	25
304.0	0	23	23
305.0	0	20	20
306.0	0	35	35
307.0	0	16	16
308.0	0	38	38
309.0	0	21	21
310.0	0	31	31
311.0	0	26	26
312.0	0	23	23
313.0	0	21	21
314.0	0	30	30
315.0	0	26	26
316.0	0	15	15
317.0	0	19	19
318.0	0	24	24
319.0	0	21	21
320.0	0	22	22
321.0	0	21	21
322.0	0	20	20
323.0	0	21	21
324.0	0	24	24
325.0	0	24	24
326.0	0	21	21
327.0	0	24	24
328.0	0	20	20
329.0	0	13	13
330.0	0	19	19
331.0	0	17	17
332.0	0	22	22
333.0	0	23	23
334.0	0	30	30
335.0	0	14	14
336.0	0	22	22
337.0	0	18	18
338.0	0	27	27
339.0	0	19	19
340.0	0	20	20
341.0	0	18	18
342.0	0	19	19
343.0	0	20	20
344.0	0	24	24
345.0	0	21	21
346.0	0	23	23
347.0	0	17	17
348.0	0	15	15
349.0	0	8	8
350.0	0	19	19
351.0	0	24	24
352.0	0	16	16
353.0	0	25	25
354.0	0	15	15
355.0	0	22	22
356.0	0	17	17
357.0	0	20	20
358.0	0	15	15
359.0	0	15	15
360.0	0	10	10
361.0	0	12	12
362.0	0	18	18
363.0	0	14	14
364.0	0	12	12
365.0	0	16	16
366.0	0	17	17
367.0	0	17	17
368.0	0	17	17
369.0	0	22	22
370.0	0	20	20
371.0	0	16	16
372.0	0	11	11
373.0	0	15	15
374.0	0	13	13
375.0	0	15	15
376.0	0	15	15
377.0	0	20	20
378.0	0	13	13
379.0	0	12	12
380.0	0	8	8
381.0	0	15	15
382.0	0	15	15
383.0	0	19	19
384.0	0	14	14
385.0	0	11	11
386.0	0	16	16
387.0	0	17	17
388.0	0	11	11
389.0	0	11	11
390.0	0	13	13
391.0	0	16	16
392.0	0	14	14
393.0	0	19	19
394.0	0	18	18
395.0	0	14	14
396.0	0	17	17
397.0	0	11	11
398.0	0	16	16
399.0	0	7	7
400.0	0	15	15
401.0	0	8	8
402.0	0	14	14
403.0	0	11	11
404.0	0	12	12
405.0	0	16	16
406.0	0	16	16
407.0	0	14	14
408.0	0	13	13
409.0	0	11	11
410.0	0	18	18
411.0	0	12	12
412.0	0	11	11
413.0	0	16	16
414.0	0	10	10
415.0	0	14	14
416.0	0	8	8
417.0	0	11	11
418.0	0	10	10
419.0	0	8	8
420.0	0	11	11
421.0	0	14	14
422.0	0	17	17
423.0	0	12	12
424.0	0	12	12
425.0	0	10	10
426.0	0	18	18
427.0	0	12	12
428.0	0	17	17
429.0	0	9	9
430.0	0	13	13
431.0	0	11	11
432.0	0	11	11
433.0	0	8	8
434.0	0	7	7
435.0	0	5	5
436.0	0	15	15
437.0	0	13	13
438.0	0	14	14
439.0	0	8	8
440.0	0	7	7
441.0	0	11	11
442.0	0	7	7
443.0	0	14	14
444.0	0	11	11
445.0	0	7	7
446.0	0	9	9
447.0	0	8	8
448.0	0	10	10
449.0	0	11	11
450.0	0	19	19
451.0	0	11	11
452.0	0	10	10
453.0	0	22	22
454.0	0	9	9
455.0	0	4	4
456.0	0	9	9
457.0	0	16	16
458.0	0	9	9
459.0	0	12	12
460.0	0	9	9
461.0	0	5	5
462.0	0	13	13
463.0	0	8	8
464.0	0	7	7
465.0	0	10	10
466.0	0	13	13
467.0	0	13	13
468.0	0	13	13
469.0	0	9	9
470.0	0	12	12
471.0	0	18	18
472.0	0	7	7
473.0	0	7	7
474.0	0	14	14
475.0	0	6	6
476.0	0	8	8
477.0	0	13	13
478.0	0	11	11
479.0	0	7	7
480.0	0	12	12
481.0	0	8	8
482.0	0	14	14
483.0	0	14	14
484.0	0	8	8
485.0	0	7	7
486.0	0	6	6
487.0	0	9	9
488.0	0	7	7
489.0	0	11	11
490.0	0	15	15
491.0	0	7	7
492.0	0	12	12
493.0	0	7	7
494.0	0	11	11
495.0	0	9	9
496.0	0	6	6
497.0	0	8	8
498.0	0	9	9
499.0	0	11	11
500.0	0	6	6
501.0	0	8	8
502.0	0	10	10
503.0	0	10	10
504.0	0	9	9
505.0	0	9	9
506.0	0	5	5
507.0	0	11	11
508.0	0	5	5
509.0	0	9	9
510.0	0	12	12
511.0	0	6	6
512.0	0	8	8
513.0	0	6	6
514.0	0	8	8
515.0	0	7	7
516.0	0	11	11
517.0	0	14	14
518.0	0	7	7
519.0	0	8	8
520.0	0	11	11
521.0	0	6	6
522.0	0	9	9
523.0	0	12	12
524.0	0	3	3
525.0	0	5	5
526.0	0	6	6
527.0	0	3	3
528.0	0	5	5
529.0	0	5	5
530.0	0	8	8
531.0	0	6	6
532.0	0	6	6
533.0	0	6	6
534.0	0	4	4
535.0	0	11	11
536.0	0	14	14
537.0	0	9	9
538.0	0	8	8
539.0	0	7	7
540.0	0	4	4
541.0	0	5	5
542.0	0	7	7
543.0	0	5	5
544.0	0	6	6
545.0	0	3	3
546.0	0	8	8
547.0	0	8	8
548.0	0	4	4
549.0	0	8	8
550.0	0	4	4
551.0	0	9	9
552.0	0	9	9
553.0	0	7	7
554.0	0	8	8
555.0	0	6	6
556.0	0	10	10
557.0	0	4	4
558.0	0	8	8
559.0	0	7	7
560.0	0	7	7
561.0	0	5	5
562.0	0	8	8
563.0	0	9	9
564.0	0	7	7
565.0	0	8	8
566.0	0	10	10
567.0	0	5	5
568.0	0	10	10
569.0	0	5	5
570.0	0	9	9
571.0	0	5	5
572.0	0	9	9
573.0	0	12	12
574.0	0	12	12
575.0	0	8	8
576.0	0	7	7
577.0	0	4	4
578.0	0	8	8
579.0	0	6	6
580.0	0	5	5
581.0	0	6	6
582.0	0	8	8
583.0	0	7	7
584.0	0	8	8
585.0	0	10	10
586.0	0	6	6
587.0	0	8	8
588.0	0	8	8
589.0	0	6	6
590.0	0	5	5
591.0	0	7	7
592.0	0	6	6
593.0	0	8	8
594.0	0	8	8
595.0	0	7	7
596.0	0	5	5
597.0	0	1	1
598.0	0	4	4
599.0	0	9	9
600.0	0	8	8
601.0	0	5	5
602.0	0	3	3
603.0	0	11	11
604.0	0	5	5
605.0	0	4	4
606.0	0	2	2
607.0	0	4	4
608.0	0	9	9
609.0	0	3	3
610.0	0	9	9
611.0	0	7	7
612.0	0	7	7
613.0	0	5	5
614.0	0	5	5
615.0	0	2	2
616.0	0	8	8
617.0	0	3	3
618.0	0	4	4
619.0	0	6	6
620.0	0	6	6
621.0	0	3	3
622.0	0	4	4
623.0	0	5	5
624.0	0	9	9
625.0	0	9	9
626.0	0	8	8
627.0	0	6	6
628.0	0	5	5
629.0	0	4	4
630.0	0	3	3
631.0	0	9	9
632.0	0	6	6
633.0	0	6	6
634.0	0	4	4
635.0	0	2	2
636.0	0	3	3
637.0	0	6	6
638.0	0	6	6
639.0	0	7	7
640.0	0	5	5
641.0	0	5	5
642.0	0	2	2
643.0	0	8	8
644.0	0	3	3
645.0	0	4	4
646.0	0	5	5
647.0	0	4	4
648.0	0	3	3
649.0	0	7	7
650.0	0	2	2
651.0	0	8	8
652.0	0	3	3
653.0	0	6	6
654.0	0	3	3
655.0	0	6	6
656.0	0	4	4
657.0	0	6	6
658.0	0	4	4
659.0	0	4	4
660.0	0	6	6
661.0	0	2	2
662.0	0	4	4
663.0	0	3	3
664.0	0	7	7
665.0	0	2	2
666.0	0	3	3
667.0	0	2	2
668.0	0	6	6
669.0	0	4	4
670.0	0	4	4
671.0	0	5	5
672.0	0	2	2
673.0	0	10	10
674.0	0	9	9
675.0	0	1	1
676.0	0	3	3
677.0	0	3	3
678.0	0	2	2
679.0	0	8	8
680.0	0	4	4
681.0	0	6	6
682.0	0	6	6
683.0	0	4	4
684.0	0	5	5
685.0	0	5	5
686.0	0	6	6
687.0	0	8	8
688.0	0	4	4
689.0	0	4	4
690.0	0	2	2
691.0	0	5	5
692.0	0	4	4
693.0	0	6	6
694.0	0	1	1
695.0	0	5	5
696.0	0	2	2
697.0	0	6	6
698.0	0	6	6
699.0	0	5	5
700.0	0	7	7
701.0	0	5	5
702.0	0	5	5
703.0	0	10	10
704.0	0	4	4
705.0	0	1	1
706.0	0	5	5
707.0	0	2	2
708.0	0	1	1
709.0	0	7	7
710.0	0	5	5
711.0	0	5	5
712.0	0	3	3
713.0	0	2	2
714.0	0	4	4
715.0	0	2	2
716.0	0	4	4
717.0	0	2	2
718.0	0	5	5
719.0	0	3	3
720.0	0	7	7
721.0	0	2	2
722.0	0	3	3
723.0	0	5	5
724.0	0	2	2
725.0	0	5	5
726.0	0	3	3
727.0	0	6	6
728.0	0	3	3
729.0	0	3	3
730.0	0	5	5
731.0	0	1	1
732.0	0	4	4
733.0	0	3	3
734.0	0	2	2
735.0	0	2	2
736.0	0	6	6
737.0	0	3	3
738.0	0	1	1
739.0	0	2	2
740.0	0	4	4
741.0	0	1	1
742.0	0	8	8
743.0	0	1	1
745.0	0	5	5
747.0	0	1	1
748.0	0	5	5
749.0	0	7	7
750.0	0	1	1
751.0	0	4	4
752.0	0	7	7
753.0	0	2	2
754.0	0	4	4
755.0	0	2	2
756.0	0	7	7
757.0	0	4	4
758.0	0	3	3
759.0	0	4	4
760.0	0	5	5
761.0	0	3	3
762.0	0	4	4
763.0	0	5	5
764.0	0	3	3
765.0	0	5	5
766.0	0	2	2
767.0	0	5	5
768.0	0	3	3
769.0	0	2	2
770.0	0	5	5
771.0	0	5	5
772.0	0	5	5
773.0	0	3	3
774.0	0	2	2
775.0	0	3	3
776.0	0	5	5
777.0	0	1	1
778.0	0	2	2
780.0	0	3	3
781.0	0	5	5
783.0	0	1	1
784.0	0	2	2
785.0	0	5	5
786.0	0	4	4
787.0	0	3	3
788.0	0	2	2
789.0	0	3	3
790.0	0	9	9
791.0	0	3	3
792.0	0	3	3
793.0	0	6	6
795.0	0	1	1
797.0	0	1	1
798.0	0	1	1
799.0	0	3	3
800.0	0	2	2
801.0	0	3	3
802.0	0	3	3
803.0	0	3	3
804.0	0	3	3
805.0	0	4	4
806.0	0	1	1
807.0	0	3	3
808.0	0	4	4
809.0	0	1	1
810.0	0	1	1
811.0	0	3	3
812.0	0	3	3
813.0	0	2	2
814.0	0	3	3
816.0	0	2	2
817.0	0	2	2
818.0	0	1	1
819.0	0	6	6
820.0	0	5	5
821.0	0	3	3
822.0	0	4	4
823.0	0	4	4
824.0	0	3	3
825.0	0	3	3
826.0	0	1	1
827.0	0	2	2
828.0	0	6	6
829.0	0	1	1
830.0	0	2	2
831.0	0	2	2
832.0	0	2	2
833.0	0	4	4
834.0	0	4	4
835.0	0	3	3
836.0	0	3	3
837.0	0	4	4
838.0	0	6	6
839.0	0	2	2
840.0	0	2	2
841.0	0	2	2
842.0	0	3	3
843.0	0	1	1
844.0	0	1	1
845.0	0	4	4
847.0	0	3	3
848.0	0	2	2
849.0	0	2	2
850.0	0	2	2
851.0	0	1	1
852.0	0	4	4
853.0	0	1	1
854.0	0	1	1
855.0	0	3	3
856.0	0	5	5
857.0	0	3	3
858.0	0	1	1
859.0	0	2	2
860.0	0	2	2
861.0	0	1	1
862.0	0	3	3
863.0	0	1	1
864.0	0	2	2
865.0	0	3	3
866.0	0	2	2
867.0	0	1	1
868.0	0	3	3
869.0	0	1	1
870.0	0	3	3
871.0	0	1	1
872.0	0	3	3
873.0	0	1	1
874.0	0	2	2
875.0	0	1	1
876.0	0	1	1
877.0	0	5	5
878.0	0	5	5
879.0	0	4	4
881.0	0	2	2
882.0	0	5	5
883.0	0	5	5
884.0	0	2	2
885.0	0	2	2
886.0	0	2	2
887.0	0	3	3
888.0	0	2	2
889.0	0	3	3
890.0	0	1	1
891.0	0	4	4
893.0	0	2	2
894.0	0	2	2
896.0	0	1	1
897.0	0	2	2
898.0	0	4	4
899.0	0	2	2
900.0	0	2	2
901.0	0	3	3
902.0	0	2	2
903.0	0	3	3
904.0	0	6	6
905.0	0	1	1
906.0	0	3	3
907.0	0	2	2
908.0	0	1	1
909.0	0	2	2
910.0	0	1	1
911.0	0	1	1
912.0	0	1	1
913.0	0	2	2
914.0	0	2	2
915.0	0	1	1
916.0	0	2	2
918.0	0	1	1
919.0	0	1	1
920.0	0	3	3
921.0	0	2	2
922.0	0	3	3
923.0	0	3	3
924.0	0	2	2
925.0	0	2	2
926.0	0	1	1
927.0	0	3	3
928.0	0	3	3
929.0	0	1	1
931.0	0	3	3
932.0	0	2	2
933.0	0	1	1
935.0	0	1	1
936.0	0	1	1
937.0	0	1	1
938.0	0	1	1
939.0	0	2	2
940.0	0	3	3
942.0	0	1	1
943.0	0	1	1
944.0	0	1	1
945.0	0	1	1
946.0	0	5	5
947.0	0	3	3
948.0	0	3	3
949.0	0	1	1
950.0	0	1	1
951.0	0	6	6
952.0	0	1	1
953.0	0	2	2
954.0	0	2	2
955.0	0	1	1
956.0	0	2	2
957.0	0	1	1
958.0	0	3	3
959.0	0	1	1
960.0	0	2	2
961.0	0	4	4
962.0	0	3	3
964.0	0	4	4
965.0	0	3	3
966.0	0	3	3
967.0	0	1	1
969.0	0	1	1
970.0	0	4	4
971.0	0	1	1
972.0	0	5	5
973.0	0	2	2
975.0	0	3	3
976.0	0	3	3
977.0	0	1	1
978.0	0	1	1
979.0	0	4	4
980.0	0	2	2
982.0	0	4	4
984.0	0	1	1
985.0	0	2	2
986.0	0	3	3
988.0	0	2	2
989.0	0	2	2
991.0	0	2	2
992.0	0	5	5
994.0	0	3	3
995.0	0	2	2
997.0	0	3	3
998.0	0	3	3
999.0	0	1	1
1001.0	0	4	4
1002.0	0	3	3
1003.0	0	2	2
1004.0	0	1	1
1005.0	0	4	4
1008.0	0	2	2
1009.0	0	1	1
1010.0	0	2	2
1011.0	0	2	2
1012.0	0	3	3
1013.0	0	2	2
1014.0	0	1	1
1015.0	0	2	2
1016.0	0	1	1
1017.0	0	5	5
1018.0	0	1	1
1019.0	0	2	2
1021.0	0	3	3
1022.0	0	1	1
1023.0	0	2	2
1024.0	0	1	1
1025.0	0	1	1
1026.0	0	1	1
1027.0	0	3	3
1028.0	0	1	1
1029.0	0	1	1
1030.0	0	1	1
1031.0	0	3	3
1032.0	0	1	1
1033.0	0	1	1
1034.0	0	1	1
1035.0	0	4	4
1036.0	0	1	1
1037.0	0	3	3
1038.0	0	2	2
1039.0	0	1	1
1040.0	0	5	5
1042.0	0	2	2
1043.0	0	6	6
1045.0	0	2	2
1047.0	0	3	3
1048.0	0	2	2
1050.0	0	4	4
1051.0	0	1	1
1052.0	0	3	3
1053.0	0	5	5
1054.0	0	1	1
1055.0	0	1	1
1056.0	0	3	3
1057.0	0	1	1
1058.0	0	3	3
1059.0	0	3	3
1061.0	0	4	4
1062.0	0	3	3
1063.0	0	2	2
1064.0	0	2	2
1067.0	0	1	1
1068.0	0	3	3
1070.0	0	2	2
1071.0	0	3	3
1073.0	0	1	1
1074.0	0	2	2
1075.0	0	1	1
1076.0	0	4	4
1077.0	0	2	2
1078.0	0	3	3
1080.0	0	2	2
1081.0	0	1	1
1082.0	0	1	1
1084.0	0	1	1
1085.0	0	3	3
1086.0	0	2	2
1087.0	0	1	1
1088.0	0	1	1
1089.0	0	2	2
1090.0	0	1	1
1091.0	0	3	3
1092.0	0	2	2
1094.0	0	2	2
1096.0	0	2	2
1098.0	0	2	2
1099.0	0	1	1
1100.0	0	1	1
1101.0	0	1	1
1103.0	0	1	1
1105.0	0	2	2
1107.0	0	2	2
1108.0	0	3	3
1110.0	0	1	1
1111.0	0	1	1
1112.0	0	4	4
1113.0	0	1	1
1114.0	0	2	2
1116.0	0	3	3
1118.0	0	1	1
1119.0	0	1	1
1120.0	0	1	1
1121.0	0	2	2
1123.0	0	4	4
1124.0	0	1	1
1125.0	0	3	3
1127.0	0	1	1
1128.0	0	2	2
1129.0	0	4	4
1130.0	0	1	1
1131.0	0	1	1
1132.0	0	1	1
1133.0	0	3	3
1135.0	0	1	1
1136.0	0	2	2
1137.0	0	2	2
1138.0	0	3	3
1139.0	0	1	1
1140.0	0	2	2
1141.0	0	2	2
1142.0	0	2	2
1143.0	0	4	4
1144.0	0	3	3
1145.0	0	1	1
1146.0	0	2	2
1147.0	0	2	2
1149.0	0	1	1
1150.0	0	1	1
1151.0	0	2	2
1152.0	0	1	1
1153.0	0	1	1
1154.0	0	2	2
1155.0	0	3	3
1157.0	0	1	1
1159.0	0	1	1
1160.0	0	1	1
1161.0	0	2	2
1163.0	0	2	2
1164.0	0	1	1
1167.0	0	1	1
1168.0	0	1	1
1169.0	0	2	2
1170.0	0	1	1
1171.0	0	1	1
1172.0	0	1	1
1173.0	0	3	3
1174.0	0	1	1
1176.0	0	1	1
1178.0	0	1	1
1179.0	0	1	1
1181.0	0	2	2
1182.0	0	2	2
1184.0	0	1	1
1185.0	0	1	1
1186.0	0	1	1
1187.0	0	2	2
1188.0	0	1	1
1189.0	0	3	3
1192.0	0	1	1
