## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/mice_microgravity/outputs_primary/picard/SRR13535300_sorted.bam] OUTPUT=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535300_deduped.bam METRICS_FILE=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535300_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/mice_microgravity/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 21 14:23:18 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	425540	28418010	22271829	0	409005	24946375	0	0.878456	3472604

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
420.0	0	32	32
421.0	0	27	27
422.0	0	26	26
423.0	0	24	24
424.0	0	28	28
425.0	0	17	17
426.0	0	29	29
427.0	0	25	25
428.0	0	25	25
429.0	0	17	17
430.0	0	33	33
431.0	0	22	22
432.0	0	28	28
433.0	0	19	19
434.0	0	27	27
435.0	0	23	23
436.0	0	26	26
437.0	0	31	31
438.0	0	26	26
439.0	0	32	32
440.0	0	21	21
441.0	0	22	22
442.0	0	17	17
443.0	0	18	18
444.0	0	24	24
445.0	0	21	21
446.0	0	18	18
447.0	0	28	28
448.0	0	21	21
449.0	0	23	23
450.0	0	22	22
451.0	0	32	32
452.0	0	15	15
453.0	0	20	20
454.0	0	25	25
455.0	0	26	26
456.0	0	28	28
457.0	0	25	25
458.0	0	24	24
459.0	0	29	29
460.0	0	26	26
461.0	0	28	28
462.0	0	24	24
463.0	0	26	26
464.0	0	21	21
465.0	0	14	14
466.0	0	25	25
467.0	0	18	18
468.0	0	21	21
469.0	0	15	15
470.0	0	27	27
471.0	0	24	24
472.0	0	22	22
473.0	0	19	19
474.0	0	32	32
475.0	0	26	26
476.0	0	16	16
477.0	0	20	20
478.0	0	14	14
479.0	0	25	25
480.0	0	20	20
481.0	0	20	20
482.0	0	23	23
483.0	0	19	19
484.0	0	23	23
485.0	0	29	29
486.0	0	14	14
487.0	0	21	21
488.0	0	30	30
489.0	0	22	22
490.0	0	17	17
491.0	0	26	26
492.0	0	25	25
493.0	0	20	20
494.0	0	14	14
495.0	0	19	19
496.0	0	16	16
497.0	0	21	21
498.0	0	26	26
499.0	0	22	22
500.0	0	16	16
501.0	0	26	26
502.0	0	24	24
503.0	0	18	18
504.0	0	20	20
505.0	0	18	18
506.0	0	20	20
507.0	0	20	20
508.0	0	18	18
509.0	0	17	17
510.0	0	16	16
511.0	0	17	17
512.0	0	21	21
513.0	0	14	14
514.0	0	14	14
515.0	0	7	7
516.0	0	18	18
517.0	0	20	20
518.0	0	23	23
519.0	0	16	16
520.0	0	17	17
521.0	0	15	15
522.0	0	21	21
523.0	0	13	13
524.0	0	29	29
525.0	0	13	13
526.0	0	15	15
527.0	0	22	22
528.0	0	9	9
529.0	0	11	11
530.0	0	17	17
531.0	0	15	15
532.0	0	11	11
533.0	0	21	21
534.0	0	13	13
535.0	0	16	16
536.0	0	15	15
537.0	0	9	9
538.0	0	18	18
539.0	0	17	17
540.0	0	17	17
541.0	0	26	26
542.0	0	9	9
543.0	0	16	16
544.0	0	13	13
545.0	0	17	17
546.0	0	18	18
547.0	0	18	18
548.0	0	23	23
549.0	0	17	17
550.0	0	18	18
551.0	0	15	15
552.0	0	15	15
553.0	0	9	9
554.0	0	12	12
555.0	0	13	13
556.0	0	18	18
557.0	0	16	16
558.0	0	14	14
559.0	0	18	18
560.0	0	17	17
561.0	0	16	16
562.0	0	18	18
563.0	0	19	19
564.0	0	12	12
565.0	0	10	10
566.0	0	12	12
567.0	0	15	15
568.0	0	15	15
569.0	0	17	17
570.0	0	13	13
571.0	0	13	13
572.0	0	8	8
573.0	0	16	16
574.0	0	13	13
575.0	0	21	21
576.0	0	8	8
577.0	0	7	7
578.0	0	19	19
579.0	0	11	11
580.0	0	22	22
581.0	0	13	13
582.0	0	19	19
583.0	0	18	18
584.0	0	17	17
585.0	0	19	19
586.0	0	13	13
587.0	0	12	12
588.0	0	9	9
589.0	0	10	10
590.0	0	15	15
591.0	0	21	21
592.0	0	19	19
593.0	0	17	17
594.0	0	16	16
595.0	0	18	18
596.0	0	9	9
597.0	0	10	10
598.0	0	15	15
599.0	0	15	15
600.0	0	10	10
601.0	0	13	13
602.0	0	14	14
603.0	0	15	15
604.0	0	14	14
605.0	0	19	19
606.0	0	20	20
607.0	0	9	9
608.0	0	10	10
609.0	0	17	17
610.0	0	18	18
611.0	0	21	21
612.0	0	10	10
613.0	0	26	26
614.0	0	10	10
615.0	0	14	14
616.0	0	16	16
617.0	0	14	14
618.0	0	10	10
619.0	0	13	13
620.0	0	11	11
621.0	0	15	15
622.0	0	15	15
623.0	0	7	7
624.0	0	7	7
625.0	0	11	11
626.0	0	9	9
627.0	0	9	9
628.0	0	12	12
629.0	0	15	15
630.0	0	11	11
631.0	0	18	18
632.0	0	11	11
633.0	0	10	10
634.0	0	11	11
635.0	0	10	10
636.0	0	14	14
637.0	0	14	14
638.0	0	14	14
639.0	0	9	9
640.0	0	18	18
641.0	0	12	12
642.0	0	15	15
643.0	0	16	16
644.0	0	16	16
645.0	0	8	8
646.0	0	8	8
647.0	0	12	12
648.0	0	17	17
649.0	0	8	8
650.0	0	8	8
651.0	0	6	6
652.0	0	11	11
653.0	0	9	9
654.0	0	11	11
655.0	0	8	8
656.0	0	9	9
657.0	0	11	11
658.0	0	21	21
659.0	0	12	12
660.0	0	15	15
661.0	0	4	4
662.0	0	16	16
663.0	0	6	6
664.0	0	14	14
665.0	0	12	12
666.0	0	11	11
667.0	0	9	9
668.0	0	13	13
669.0	0	13	13
670.0	0	9	9
671.0	0	9	9
672.0	0	6	6
673.0	0	15	15
674.0	0	6	6
675.0	0	16	16
676.0	0	8	8
677.0	0	13	13
678.0	0	11	11
679.0	0	4	4
680.0	0	15	15
681.0	0	11	11
682.0	0	16	16
683.0	0	9	9
684.0	0	9	9
685.0	0	11	11
686.0	0	11	11
687.0	0	8	8
688.0	0	13	13
689.0	0	16	16
690.0	0	14	14
691.0	0	9	9
692.0	0	11	11
693.0	0	7	7
694.0	0	16	16
695.0	0	5	5
696.0	0	10	10
697.0	0	8	8
698.0	0	13	13
699.0	0	9	9
700.0	0	10	10
701.0	0	13	13
702.0	0	12	12
703.0	0	15	15
704.0	0	7	7
705.0	0	10	10
706.0	0	15	15
707.0	0	10	10
708.0	0	7	7
709.0	0	10	10
710.0	0	9	9
711.0	0	10	10
712.0	0	9	9
713.0	0	14	14
714.0	0	7	7
715.0	0	5	5
716.0	0	10	10
717.0	0	17	17
718.0	0	12	12
719.0	0	9	9
720.0	0	11	11
721.0	0	8	8
722.0	0	13	13
723.0	0	8	8
724.0	0	8	8
725.0	0	5	5
726.0	0	18	18
727.0	0	10	10
728.0	0	12	12
729.0	0	10	10
730.0	0	12	12
731.0	0	9	9
732.0	0	3	3
733.0	0	11	11
734.0	0	10	10
735.0	0	12	12
736.0	0	6	6
737.0	0	11	11
738.0	0	9	9
739.0	0	11	11
740.0	0	4	4
741.0	0	12	12
742.0	0	7	7
743.0	0	8	8
744.0	0	5	5
745.0	0	8	8
746.0	0	7	7
747.0	0	7	7
748.0	0	21	21
749.0	0	7	7
750.0	0	8	8
751.0	0	2	2
752.0	0	14	14
753.0	0	12	12
754.0	0	4	4
755.0	0	9	9
756.0	0	12	12
757.0	0	15	15
758.0	0	8	8
759.0	0	10	10
760.0	0	11	11
761.0	0	6	6
762.0	0	8	8
763.0	0	7	7
764.0	0	11	11
765.0	0	13	13
766.0	0	6	6
767.0	0	7	7
768.0	0	6	6
769.0	0	10	10
770.0	0	7	7
771.0	0	8	8
772.0	0	17	17
773.0	0	8	8
774.0	0	7	7
775.0	0	11	11
776.0	0	7	7
777.0	0	9	9
778.0	0	9	9
779.0	0	11	11
780.0	0	12	12
781.0	0	12	12
782.0	0	4	4
783.0	0	12	12
784.0	0	15	15
785.0	0	4	4
786.0	0	3	3
787.0	0	9	9
788.0	0	10	10
789.0	0	9	9
790.0	0	6	6
791.0	0	9	9
792.0	0	10	10
793.0	0	6	6
794.0	0	9	9
795.0	0	9	9
796.0	0	10	10
797.0	0	4	4
798.0	0	4	4
799.0	0	5	5
800.0	0	2	2
801.0	0	8	8
802.0	0	8	8
803.0	0	4	4
804.0	0	8	8
805.0	0	11	11
806.0	0	3	3
807.0	0	3	3
808.0	0	7	7
809.0	0	8	8
810.0	0	6	6
811.0	0	11	11
812.0	0	9	9
813.0	0	7	7
814.0	0	7	7
815.0	0	8	8
816.0	0	7	7
817.0	0	8	8
818.0	0	14	14
819.0	0	6	6
820.0	0	6	6
821.0	0	6	6
822.0	0	5	5
823.0	0	11	11
824.0	0	5	5
825.0	0	5	5
826.0	0	7	7
827.0	0	8	8
828.0	0	14	14
829.0	0	5	5
830.0	0	7	7
831.0	0	12	12
832.0	0	4	4
833.0	0	7	7
834.0	0	13	13
835.0	0	8	8
836.0	0	13	13
837.0	0	4	4
838.0	0	8	8
839.0	0	8	8
840.0	0	3	3
841.0	0	4	4
842.0	0	5	5
843.0	0	9	9
844.0	0	7	7
845.0	0	6	6
846.0	0	8	8
847.0	0	3	3
848.0	0	10	10
849.0	0	11	11
850.0	0	7	7
851.0	0	7	7
852.0	0	6	6
853.0	0	5	5
854.0	0	8	8
855.0	0	5	5
856.0	0	3	3
857.0	0	6	6
858.0	0	8	8
859.0	0	8	8
860.0	0	8	8
861.0	0	6	6
862.0	0	6	6
863.0	0	8	8
864.0	0	5	5
865.0	0	7	7
866.0	0	8	8
867.0	0	3	3
868.0	0	7	7
869.0	0	4	4
870.0	0	5	5
871.0	0	8	8
872.0	0	10	10
873.0	0	6	6
874.0	0	11	11
875.0	0	7	7
876.0	0	9	9
877.0	0	6	6
878.0	0	5	5
879.0	0	5	5
880.0	0	4	4
881.0	0	7	7
882.0	0	4	4
883.0	0	4	4
884.0	0	8	8
885.0	0	8	8
886.0	0	5	5
887.0	0	5	5
888.0	0	1	1
889.0	0	4	4
890.0	0	4	4
891.0	0	5	5
892.0	0	4	4
893.0	0	3	3
894.0	0	2	2
895.0	0	5	5
896.0	0	8	8
897.0	0	9	9
898.0	0	2	2
899.0	0	3	3
900.0	0	4	4
901.0	0	3	3
902.0	0	8	8
903.0	0	6	6
904.0	0	4	4
905.0	0	7	7
906.0	0	7	7
907.0	0	4	4
908.0	0	11	11
909.0	0	3	3
910.0	0	4	4
911.0	0	6	6
912.0	0	5	5
913.0	0	7	7
914.0	0	5	5
915.0	0	7	7
916.0	0	4	4
917.0	0	13	13
918.0	0	5	5
919.0	0	5	5
920.0	0	3	3
921.0	0	7	7
922.0	0	8	8
923.0	0	4	4
924.0	0	6	6
925.0	0	3	3
926.0	0	6	6
927.0	0	10	10
928.0	0	5	5
929.0	0	3	3
930.0	0	4	4
931.0	0	5	5
932.0	0	7	7
933.0	0	6	6
934.0	0	1	1
935.0	0	7	7
936.0	0	6	6
937.0	0	1	1
938.0	0	7	7
939.0	0	5	5
940.0	0	4	4
941.0	0	8	8
942.0	0	5	5
943.0	0	10	10
944.0	0	8	8
945.0	0	5	5
946.0	0	8	8
947.0	0	5	5
948.0	0	1	1
949.0	0	6	6
950.0	0	4	4
951.0	0	4	4
952.0	0	5	5
953.0	0	8	8
954.0	0	6	6
955.0	0	5	5
956.0	0	8	8
957.0	0	6	6
958.0	0	7	7
959.0	0	5	5
960.0	0	7	7
961.0	0	8	8
962.0	0	9	9
963.0	0	4	4
964.0	0	7	7
965.0	0	5	5
966.0	0	7	7
967.0	0	8	8
968.0	0	10	10
969.0	0	6	6
970.0	0	6	6
971.0	0	5	5
972.0	0	6	6
973.0	0	4	4
974.0	0	4	4
975.0	0	4	4
976.0	0	4	4
977.0	0	6	6
978.0	0	3	3
979.0	0	2	2
980.0	0	4	4
981.0	0	2	2
982.0	0	5	5
983.0	0	7	7
984.0	0	8	8
985.0	0	6	6
986.0	0	4	4
987.0	0	7	7
988.0	0	4	4
989.0	0	4	4
990.0	0	6	6
991.0	0	6	6
992.0	0	5	5
993.0	0	5	5
994.0	0	4	4
995.0	0	9	9
996.0	0	2	2
997.0	0	3	3
998.0	0	2	2
999.0	0	1	1
1000.0	0	11	11
1001.0	0	8	8
1002.0	0	6	6
1003.0	0	4	4
1004.0	0	3	3
1005.0	0	8	8
1006.0	0	6	6
1007.0	0	4	4
1008.0	0	2	2
1009.0	0	4	4
1010.0	0	4	4
1011.0	0	2	2
1012.0	0	4	4
1013.0	0	3	3
1014.0	0	4	4
1015.0	0	5	5
1016.0	0	5	5
1017.0	0	2	2
1018.0	0	4	4
1019.0	0	5	5
1020.0	0	4	4
1021.0	0	4	4
1022.0	0	3	3
1023.0	0	8	8
1024.0	0	2	2
1025.0	0	3	3
1026.0	0	4	4
1027.0	0	4	4
1028.0	0	3	3
1029.0	0	7	7
1030.0	0	3	3
1031.0	0	6	6
1032.0	0	5	5
1033.0	0	3	3
1034.0	0	5	5
1035.0	0	8	8
1036.0	0	3	3
1037.0	0	5	5
1038.0	0	6	6
1039.0	0	4	4
1040.0	0	4	4
1041.0	0	3	3
1042.0	0	5	5
1043.0	0	5	5
1044.0	0	2	2
1047.0	0	4	4
1048.0	0	4	4
1049.0	0	5	5
1050.0	0	7	7
1051.0	0	3	3
1052.0	0	5	5
1053.0	0	2	2
1054.0	0	3	3
1055.0	0	8	8
1056.0	0	4	4
1057.0	0	2	2
1058.0	0	4	4
1059.0	0	5	5
1060.0	0	3	3
1061.0	0	7	7
1062.0	0	8	8
1063.0	0	7	7
1064.0	0	6	6
1065.0	0	2	2
1066.0	0	2	2
1067.0	0	5	5
1068.0	0	2	2
1069.0	0	1	1
1070.0	0	4	4
1071.0	0	4	4
1072.0	0	2	2
1073.0	0	8	8
1074.0	0	3	3
1075.0	0	6	6
1076.0	0	4	4
1077.0	0	5	5
1078.0	0	4	4
1079.0	0	1	1
1080.0	0	7	7
1081.0	0	5	5
1082.0	0	6	6
1083.0	0	11	11
1084.0	0	5	5
1085.0	0	5	5
1086.0	0	3	3
1087.0	0	6	6
1088.0	0	4	4
1089.0	0	2	2
1090.0	0	3	3
1091.0	0	2	2
1092.0	0	6	6
1093.0	0	7	7
1094.0	0	2	2
1095.0	0	8	8
1096.0	0	2	2
1097.0	0	6	6
1098.0	0	1	1
1099.0	0	4	4
1100.0	0	4	4
1101.0	0	3	3
1102.0	0	7	7
1103.0	0	7	7
1104.0	0	4	4
1105.0	0	7	7
1106.0	0	3	3
1107.0	0	4	4
1108.0	0	3	3
1109.0	0	1	1
1110.0	0	1	1
1111.0	0	4	4
1112.0	0	5	5
1113.0	0	4	4
1114.0	0	3	3
1115.0	0	1	1
1116.0	0	4	4
1117.0	0	4	4
1118.0	0	5	5
1119.0	0	2	2
1120.0	0	2	2
1121.0	0	5	5
1122.0	0	6	6
1123.0	0	6	6
1124.0	0	7	7
1125.0	0	4	4
1126.0	0	3	3
1127.0	0	7	7
1128.0	0	4	4
1129.0	0	4	4
1130.0	0	7	7
1131.0	0	1	1
1132.0	0	5	5
